2013/07/10 08:59:49:094  INFO:   Loaded Symbol File C:\ISV System\Config\FirmwareSymbols\build33136.sym for firmware Build #33136
2013/07/10 08:59:49:157  INFO:   CommunicationSystemLog properties: .\CommunicationSystem.logger.properties
2013/07/10 08:59:49:157  INFO:   CommunicationSystemLog log       : .\logs\prbCalTxScriptLog 2013.07.10 08.59.49_CommunicationSystem.Log
2013/07/10 08:59:56:657  INFO:   Setting the event sink for ScriptEngineProcedure
2013/07/10 08:59:56:657  INFO:   Program parameters checks are enabled
2013/07/10 08:59:56:688  INFO:   ********************************************************************************
2013/07/10 08:59:56:688  INFO:   Starting ScriptEngineProcedure, Assembly  version 
2013/07/10 08:59:56:688  INFO:   Config: ICD (NCommunicationSystem ver: nCommunicationSystem, Version=1.8.2.1, Culture=neutral, PublicKeyToken=56b5378c99c0bcfd; FTDI Driver ver: 2.08.28.0; PRB FPGA ver: 18)
2013/07/10 08:59:56:688  INFO:   Setting the radio board transmit power to level 0x7.
2013/07/10 08:59:56:688  INFO:   Radio board power level set to 7.
2013/07/10 08:59:56:688  INFO:   ECG Timeout Interval set to 10 seconds.
2013/07/10 08:59:56:704  STATE:  Changing state to ScriptExecStateMachine.WaitForNextCmdState, ID[1]
2013/07/10 08:59:56:704  INFO:   FwDvtSystem Started the event processing thread
2013/07/10 08:59:56:782  ACTION: Read PRB FPGA: Address=0x3000 Data=0x12
2013/07/10 09:10:06:426  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/10 09:10:06:426  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/10 09:10:06:426  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/10 09:10:06:426  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/10 09:10:06:426  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/10 09:10:06:442  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/10 09:10:06:442  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/10 09:10:06:442  ACTION: Calibrate CC1020
2013/07/10 09:10:06:536  INFO:   CC1020 calibration passed
2013/07/10 09:10:06:848  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/10 09:10:06:848  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/10 09:10:06:848  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/10 09:10:06:848  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/10 09:10:06:848  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/10 09:10:06:848  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/10 09:10:06:848  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/10 09:10:06:848  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/10 09:10:06:864  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/10 09:10:06:864  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/10 09:10:06:864  ACTION: Read C1020: Address 0x45 Data=0x7C
2013/07/10 09:10:06:864  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/10 09:10:06:864  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/10 09:10:06:864  ACTION: Write PRB FPGA: Address=0x1008 Data=0x10
2013/07/10 09:10:07:270  ACTION: Read PRB FPGA: Address=0x1020 Data=0x00
2013/07/10 09:10:07:270  ACTION: Read PRB FPGA: Address=0x1026 Data=0x00
2013/07/10 09:10:07:270  ACTION: Read PRB FPGA: Address=0x1022 Data=0x20
2013/07/10 09:10:07:270  ACTION: Read PRB FPGA: Address=0x1024 Data=0x20
2013/07/10 09:10:07:270  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/10 09:10:07:286  ACTION: Read C1020: Address 0x05 Data=0xD8
2013/07/10 09:10:07:286  ACTION: Read C1020: Address 0x06 Data=0x15
2013/07/10 09:10:07:301  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/10 09:10:07:301  ACTION: Read C1020: Address 0x09 Data=0xE2
2013/07/10 09:10:07:301  ACTION: Read C1020: Address 0x0A Data=0xBF
2013/07/10 09:10:07:317  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/10 09:10:07:395  ACTION: Read C1020: Address 0x10 Data=0x22
2013/07/10 09:10:07:473  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/10 09:10:07:489  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/10 09:10:07:489  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/10 09:10:07:489  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/10 09:10:07:489  ACTION: Read C1020: Address 0x42 Data=0x1D
2013/07/10 09:10:07:489  ACTION: Read C1020: Address 0x42 Data=0x1D
2013/07/10 09:10:07:489  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/10 09:10:07:489  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/10 09:10:07:489  ACTION: Read C1020: Address 0x42 Data=0x1D
2013/07/10 09:10:07:504  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/10 09:10:07:504  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/10 09:10:07:582  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/10 09:10:07:676  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/10 09:10:07:754  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/07/10 09:10:08:754  ACTION: Read C1020: Address 0x00 Data=0xC1
2013/07/10 09:10:11:129  ACTION: Write C1020: Address=0x0E Data=0xD9
2013/07/10 09:10:11:223  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/10 09:10:11:301  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/07/10 09:10:14:692  ACTION: Write C1020: Address=0x0E Data=0x59
2013/07/10 09:10:14:770  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/10 09:10:14:848  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/10 09:10:15:348  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/10 09:10:16:442  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/10 09:10:16:442  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/10 09:10:16:442  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/10 09:10:16:442  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/10 09:10:16:442  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/10 09:10:16:458  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/10 09:10:16:458  ACTION: Write PRB FPGA: Address=0x305E Data=0x35
2013/07/10 09:10:16:458  ACTION: Write PRB FPGA: Address=0x3060 Data=0xF0
2013/07/10 09:10:16:458  ACTION: Write PRB FPGA: Address=0x3062 Data=0x21
2013/07/10 09:10:16:458  ACTION: Write PRB FPGA: Address=0x3066 Data=0x35
2013/07/10 09:10:16:458  ACTION: Write PRB FPGA: Address=0x3068 Data=0xFA
2013/07/10 09:10:16:458  ACTION: Write PRB FPGA: Address=0x306A Data=0xCB
2013/07/10 09:10:16:458  ACTION: Calibrate CC1020
2013/07/10 09:10:16:551  INFO:   CC1020 calibration passed
2013/07/10 09:10:16:864  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/10 09:10:16:864  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/10 09:10:16:864  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/10 09:10:16:864  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/10 09:10:16:864  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/10 09:10:16:864  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/10 09:10:16:864  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/10 09:10:16:879  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/10 09:10:16:879  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/10 09:10:16:879  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/10 09:10:16:879  ACTION: Read C1020: Address 0x45 Data=0x4C
2013/07/10 09:10:16:879  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/10 09:10:16:879  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/10 09:10:16:879  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/10 09:10:16:879  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/10 09:10:16:879  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/10 09:10:16:895  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/10 09:10:16:895  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/10 09:10:16:895  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/10 09:10:16:895  ACTION: Calibrate CC1020
2013/07/10 09:10:16:989  INFO:   CC1020 calibration passed
2013/07/10 09:10:17:286  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/10 09:10:17:286  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/10 09:10:17:286  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/10 09:10:17:301  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/10 09:10:17:301  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/10 09:10:17:301  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/10 09:10:17:301  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/10 09:10:17:301  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/10 09:10:17:301  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/10 09:10:17:301  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/10 09:10:17:301  ACTION: Read C1020: Address 0x45 Data=0x4C
2013/07/10 09:10:17:301  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/10 09:10:17:317  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/10 09:10:17:317  ACTION: Write PRB FPGA: Address=0x1008 Data=0x10
2013/07/10 09:10:17:708  ACTION: Read PRB FPGA: Address=0x1020 Data=0x00
2013/07/10 09:10:17:723  ACTION: Read PRB FPGA: Address=0x1026 Data=0x00
2013/07/10 09:10:17:723  ACTION: Read PRB FPGA: Address=0x1022 Data=0x20
2013/07/10 09:10:17:723  ACTION: Read PRB FPGA: Address=0x1024 Data=0x20
2013/07/10 09:10:17:723  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/10 09:10:17:723  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/10 09:10:17:723  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/10 09:10:17:723  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/10 09:10:17:723  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/10 09:10:17:723  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/10 09:10:17:723  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/10 09:10:17:817  ACTION: Read C1020: Address 0x10 Data=0x22
2013/07/10 09:10:17:895  ACTION: Read C1020: Address 0x42 Data=0x1E
2013/07/10 09:10:17:895  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/10 09:10:17:895  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/10 09:10:17:895  ACTION: Read C1020: Address 0x42 Data=0x1D
2013/07/10 09:10:17:895  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/10 09:10:17:895  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/10 09:10:17:911  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/10 09:10:17:911  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/10 09:10:17:911  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/10 09:10:17:911  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/10 09:10:17:911  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/10 09:10:17:989  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/10 09:10:18:067  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/10 09:10:18:161  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/07/10 09:10:19:161  ACTION: Read C1020: Address 0x00 Data=0xC1
2013/07/10 09:10:21:504  ACTION: Write C1020: Address=0x0E Data=0xD9
2013/07/10 09:10:21:583  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/10 09:10:21:676  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/07/10 09:10:24:973  ACTION: Write C1020: Address=0x0E Data=0x59
2013/07/10 09:10:25:051  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/10 09:10:25:129  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/10 09:10:25:629  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/10 09:10:26:723  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/10 09:10:26:723  ACTION: Write PRB FPGA: Address=0x3026 Data=0xCC
2013/07/10 09:10:26:723  ACTION: Write PRB FPGA: Address=0x3028 Data=0xD3
2013/07/10 09:10:26:723  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/10 09:10:26:723  ACTION: Write PRB FPGA: Address=0x302E Data=0xD7
2013/07/10 09:10:26:739  ACTION: Write PRB FPGA: Address=0x3030 Data=0x7F
2013/07/10 09:10:26:739  ACTION: Write PRB FPGA: Address=0x305E Data=0x35
2013/07/10 09:10:26:739  ACTION: Write PRB FPGA: Address=0x3060 Data=0xCC
2013/07/10 09:10:26:739  ACTION: Write PRB FPGA: Address=0x3062 Data=0xD3
2013/07/10 09:10:26:739  ACTION: Write PRB FPGA: Address=0x3066 Data=0x35
2013/07/10 09:10:26:739  ACTION: Write PRB FPGA: Address=0x3068 Data=0xD7
2013/07/10 09:10:26:739  ACTION: Write PRB FPGA: Address=0x306A Data=0x7F
2013/07/10 09:10:26:739  ACTION: Calibrate CC1020
2013/07/10 09:10:26:848  INFO:   CC1020 calibration passed
2013/07/10 09:10:27:145  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/10 09:10:27:145  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/10 09:10:27:145  ACTION: Read C1020: Address 0x05 Data=0xCC
2013/07/10 09:10:27:145  ACTION: Read C1020: Address 0x06 Data=0xD3
2013/07/10 09:10:27:145  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/10 09:10:27:161  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/10 09:10:27:161  ACTION: Read C1020: Address 0x09 Data=0xD7
2013/07/10 09:10:27:161  ACTION: Read C1020: Address 0x0A Data=0x7F
2013/07/10 09:10:27:161  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/10 09:10:27:161  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/10 09:10:27:161  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/10 09:10:27:161  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/10 09:10:27:161  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/10 09:10:27:161  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/10 09:10:27:176  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/10 09:10:27:176  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/10 09:10:27:176  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/10 09:10:27:176  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/10 09:10:27:176  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/10 09:10:27:176  ACTION: Calibrate CC1020
2013/07/10 09:10:27:270  INFO:   CC1020 calibration passed
2013/07/10 09:10:27:567  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/10 09:10:27:567  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/10 09:10:27:567  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/10 09:10:27:583  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/10 09:10:27:583  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/10 09:10:27:583  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/10 09:10:27:583  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/10 09:10:27:583  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/10 09:10:27:583  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/10 09:10:27:583  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/10 09:10:27:583  ACTION: Read C1020: Address 0x45 Data=0x4C
2013/07/10 09:10:27:583  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/10 09:10:27:598  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/10 09:10:27:598  ACTION: Write PRB FPGA: Address=0x1008 Data=0x10
2013/07/10 09:10:27:989  ACTION: Read PRB FPGA: Address=0x1020 Data=0x00
2013/07/10 09:10:27:989  ACTION: Read PRB FPGA: Address=0x1026 Data=0x00
2013/07/10 09:10:28:004  ACTION: Read PRB FPGA: Address=0x1022 Data=0x20
2013/07/10 09:10:28:004  ACTION: Read PRB FPGA: Address=0x1024 Data=0x20
2013/07/10 09:10:28:004  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/10 09:10:28:004  ACTION: Read C1020: Address 0x05 Data=0xCC
2013/07/10 09:10:28:004  ACTION: Read C1020: Address 0x06 Data=0xD3
2013/07/10 09:10:28:004  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/10 09:10:28:004  ACTION: Read C1020: Address 0x09 Data=0xD7
2013/07/10 09:10:28:004  ACTION: Read C1020: Address 0x0A Data=0x7F
2013/07/10 09:10:28:004  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/10 09:10:28:098  ACTION: Read C1020: Address 0x10 Data=0x22
2013/07/10 09:10:28:176  ACTION: Read C1020: Address 0x42 Data=0x1D
2013/07/10 09:10:28:176  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/10 09:10:28:176  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/10 09:10:28:176  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/10 09:10:28:176  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/10 09:10:28:176  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/10 09:10:28:192  ACTION: Read C1020: Address 0x42 Data=0x13
2013/07/10 09:10:28:192  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/10 09:10:28:192  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/10 09:10:28:192  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/10 09:10:28:192  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/10 09:10:28:270  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/10 09:10:28:348  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/10 09:10:28:426  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/07/10 09:10:29:442  ACTION: Read C1020: Address 0x00 Data=0xC1
2013/07/10 09:10:31:755  ACTION: Write C1020: Address=0x0E Data=0xD9
2013/07/10 09:10:31:848  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/10 09:10:31:926  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/07/10 09:10:35:286  ACTION: Write C1020: Address=0x0E Data=0x59
2013/07/10 09:10:35:364  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/10 09:10:35:442  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/10 09:10:35:942  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/10 09:10:37:036  ACTION: Write PRB FPGA: Address=0x3024 Data=0x36
2013/07/10 09:10:37:036  ACTION: Write PRB FPGA: Address=0x3026 Data=0x16
2013/07/10 09:10:37:036  ACTION: Write PRB FPGA: Address=0x3028 Data=0x87
2013/07/10 09:10:37:036  ACTION: Write PRB FPGA: Address=0x302C Data=0x36
2013/07/10 09:10:37:036  ACTION: Write PRB FPGA: Address=0x302E Data=0x21
2013/07/10 09:10:37:036  ACTION: Write PRB FPGA: Address=0x3030 Data=0x31
2013/07/10 09:10:37:036  ACTION: Write PRB FPGA: Address=0x305E Data=0x36
2013/07/10 09:10:37:036  ACTION: Write PRB FPGA: Address=0x3060 Data=0x16
2013/07/10 09:10:37:051  ACTION: Write PRB FPGA: Address=0x3062 Data=0x87
2013/07/10 09:10:37:051  ACTION: Write PRB FPGA: Address=0x3066 Data=0x36
2013/07/10 09:10:37:051  ACTION: Write PRB FPGA: Address=0x3068 Data=0x21
2013/07/10 09:10:37:051  ACTION: Write PRB FPGA: Address=0x306A Data=0x31
2013/07/10 09:10:37:051  ACTION: Calibrate CC1020
2013/07/10 09:10:37:145  INFO:   CC1020 calibration passed
2013/07/10 09:10:37:442  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/10 09:10:37:442  ACTION: Read C1020: Address 0x04 Data=0x36
2013/07/10 09:10:37:442  ACTION: Read C1020: Address 0x05 Data=0x16
2013/07/10 09:10:37:458  ACTION: Read C1020: Address 0x06 Data=0x87
2013/07/10 09:10:37:458  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/10 09:10:37:458  ACTION: Read C1020: Address 0x08 Data=0x36
2013/07/10 09:10:37:458  ACTION: Read C1020: Address 0x09 Data=0x21
2013/07/10 09:10:37:458  ACTION: Read C1020: Address 0x0A Data=0x31
2013/07/10 09:10:37:458  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/10 09:10:37:458  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/10 09:10:37:458  ACTION: Read C1020: Address 0x45 Data=0x5C
2013/07/10 09:10:37:473  ACTION: Read C1020: Address 0x46 Data=0x67
2013/07/10 09:10:37:473  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/10 09:10:37:473  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/10 09:10:37:473  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/10 09:10:37:473  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/10 09:10:37:473  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/10 09:10:37:473  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/10 09:10:37:473  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/10 09:10:37:473  ACTION: Calibrate CC1020
2013/07/10 09:10:37:583  INFO:   CC1020 calibration passed
2013/07/10 09:10:37:880  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/10 09:10:37:880  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/10 09:10:37:880  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/10 09:10:37:880  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/10 09:10:37:880  ACTION: Read C1020: Address 0x07 Data=0x38
