2013/07/02 16:17:00:909  INFO:   Loaded Symbol File C:\ISV System\Config\FirmwareSymbols\build33136.sym for firmware Build #33136
2013/07/02 16:17:00:972  INFO:   CommunicationSystemLog properties: .\CommunicationSystem.logger.properties
2013/07/02 16:17:00:972  INFO:   CommunicationSystemLog log       : .\logs\prbCalTxScriptLog 2013.07.02 16.17.00_CommunicationSystem.Log
2013/07/02 16:17:08:659  INFO:   Setting the event sink for ScriptEngineProcedure
2013/07/02 16:17:08:659  INFO:   Program parameters checks are enabled
2013/07/02 16:17:08:675  INFO:   ********************************************************************************
2013/07/02 16:17:08:675  INFO:   Starting ScriptEngineProcedure, Assembly  version 
2013/07/02 16:17:08:690  INFO:   Config: ICD (NCommunicationSystem ver: nCommunicationSystem, Version=1.8.2.1, Culture=neutral, PublicKeyToken=56b5378c99c0bcfd; FTDI Driver ver: 2.08.28.0; PRB FPGA ver: 18)
2013/07/02 16:17:08:690  INFO:   Setting the radio board transmit power to level 0x7.
2013/07/02 16:17:08:690  INFO:   Radio board power level set to 7.
2013/07/02 16:17:08:690  INFO:   ECG Timeout Interval set to 10 seconds.
2013/07/02 16:17:08:690  STATE:  Changing state to ScriptExecStateMachine.WaitForNextCmdState, ID[1]
2013/07/02 16:17:08:690  INFO:   FwDvtSystem Started the event processing thread
2013/07/02 16:17:08:737  ACTION: Read PRB FPGA: Address=0x3000 Data=0x12
2013/07/02 16:17:42:659  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/02 16:17:42:659  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/02 16:17:42:659  ACTION: Write PRB FPGA: Address=0x305E Data=0x35
2013/07/02 16:17:42:659  ACTION: Write PRB FPGA: Address=0x3060 Data=0xF0
2013/07/02 16:17:42:659  ACTION: Write PRB FPGA: Address=0x3062 Data=0x21
2013/07/02 16:17:42:659  ACTION: Write PRB FPGA: Address=0x3066 Data=0x35
2013/07/02 16:17:42:659  ACTION: Write PRB FPGA: Address=0x3068 Data=0xFA
2013/07/02 16:17:42:659  ACTION: Write PRB FPGA: Address=0x306A Data=0xCB
2013/07/02 16:17:42:659  ACTION: Calibrate CC1020
2013/07/02 16:17:42:753  INFO:   CC1020 calibration passed
2013/07/02 16:17:43:065  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 16:17:43:065  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 16:17:43:065  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 16:17:43:065  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 16:17:43:065  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 16:17:43:065  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 16:17:43:065  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 16:17:43:081  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 16:17:43:081  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 16:17:43:081  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 16:17:43:081  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 16:17:43:081  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 16:17:43:081  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 16:17:43:081  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 16:17:43:081  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/02 16:17:43:081  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/02 16:17:43:081  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 16:17:43:097  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/02 16:17:43:097  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/02 16:17:43:097  ACTION: Calibrate CC1020
2013/07/02 16:17:43:175  INFO:   CC1020 calibration passed
2013/07/02 16:17:43:487  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 16:17:43:487  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 16:17:43:487  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 16:17:43:487  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 16:17:43:487  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 16:17:43:487  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 16:17:43:503  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 16:17:43:503  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 16:17:43:503  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 16:17:43:503  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 16:17:43:503  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 16:17:43:503  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 16:17:43:503  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 16:17:43:503  ACTION: Write PRB FPGA: Address=0x1008 Data=0x10
2013/07/02 16:17:43:909  ACTION: Read PRB FPGA: Address=0x1020 Data=0x00
2013/07/02 16:17:43:909  ACTION: Read PRB FPGA: Address=0x1026 Data=0x00
2013/07/02 16:17:43:909  ACTION: Read PRB FPGA: Address=0x1022 Data=0x1F
2013/07/02 16:17:43:925  ACTION: Read PRB FPGA: Address=0x1024 Data=0x1F
2013/07/02 16:17:43:925  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 16:17:43:925  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 16:17:43:925  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 16:17:43:925  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 16:17:43:925  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 16:17:43:925  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 16:17:43:925  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/02 16:17:44:003  ACTION: Read C1020: Address 0x10 Data=0x22
2013/07/02 16:17:44:097  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/02 16:17:44:097  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/02 16:17:44:097  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/02 16:17:44:097  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/02 16:17:44:097  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 16:17:44:097  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/02 16:17:44:097  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/02 16:17:44:097  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/02 16:17:44:112  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/02 16:17:44:112  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 16:17:44:112  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 16:17:44:190  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 16:17:44:284  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 16:17:44:362  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/07/02 16:17:47:675  ACTION: Write C1020: Address=0x0E Data=0xD9
2013/07/02 16:17:47:769  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 16:17:47:847  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/07/02 16:17:51:144  ACTION: Write C1020: Address=0x0D Data=0x54
2013/07/02 16:17:51:237  ACTION: Read C1020: Address 0x0D Data=0x54
2013/07/02 16:17:51:315  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/07/02 16:18:10:269  ACTION: Write C1020: Address=0x0E Data=0x59
2013/07/02 16:18:10:347  ACTION: Read C1020: Address 0x0D Data=0x54
2013/07/02 16:18:10:440  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 16:18:11:940  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 16:18:11:940  ACTION: Write PRB FPGA: Address=0x3026 Data=0xCC
2013/07/02 16:18:11:940  ACTION: Write PRB FPGA: Address=0x3028 Data=0xD3
2013/07/02 16:18:11:940  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 16:18:11:956  ACTION: Write PRB FPGA: Address=0x302E Data=0xD7
2013/07/02 16:18:11:956  ACTION: Write PRB FPGA: Address=0x3030 Data=0x7F
2013/07/02 16:18:11:956  ACTION: Write PRB FPGA: Address=0x305E Data=0x35
2013/07/02 16:18:11:956  ACTION: Write PRB FPGA: Address=0x3060 Data=0xCC
2013/07/02 16:18:11:956  ACTION: Write PRB FPGA: Address=0x3062 Data=0xD3
2013/07/02 16:18:11:956  ACTION: Write PRB FPGA: Address=0x3066 Data=0x35
2013/07/02 16:18:11:956  ACTION: Write PRB FPGA: Address=0x3068 Data=0xD7
2013/07/02 16:18:11:956  ACTION: Write PRB FPGA: Address=0x306A Data=0x7F
2013/07/02 16:18:11:972  ACTION: Calibrate CC1020
2013/07/02 16:18:12:050  INFO:   CC1020 calibration passed
2013/07/02 16:18:12:362  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 16:18:12:362  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 16:18:12:362  ACTION: Read C1020: Address 0x05 Data=0xCC
2013/07/02 16:18:12:362  ACTION: Read C1020: Address 0x06 Data=0xD3
2013/07/02 16:18:12:362  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 16:18:12:362  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 16:18:12:378  ACTION: Read C1020: Address 0x09 Data=0xD7
2013/07/02 16:18:12:378  ACTION: Read C1020: Address 0x0A Data=0x7F
2013/07/02 16:18:12:378  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 16:18:12:378  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 16:18:12:378  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 16:18:12:378  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 16:18:12:378  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 16:18:12:378  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 16:18:12:378  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/02 16:18:12:394  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/02 16:18:12:394  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 16:18:12:394  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/02 16:18:12:394  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/02 16:18:12:394  ACTION: Calibrate CC1020
2013/07/02 16:18:12:472  INFO:   CC1020 calibration passed
2013/07/02 16:18:12:784  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 16:18:12:784  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 16:18:12:784  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 16:18:12:784  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 16:18:12:784  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 16:18:12:784  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 16:18:12:800  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 16:18:12:800  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 16:18:12:800  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 16:18:12:800  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 16:18:12:800  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 16:18:12:800  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 16:18:12:800  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 16:18:12:800  ACTION: Write PRB FPGA: Address=0x1008 Data=0x10
2013/07/02 16:18:13:206  ACTION: Read PRB FPGA: Address=0x1020 Data=0x01
2013/07/02 16:18:13:206  ACTION: Read PRB FPGA: Address=0x1026 Data=0x01
2013/07/02 16:18:13:206  ACTION: Read PRB FPGA: Address=0x1022 Data=0x20
2013/07/02 16:18:13:222  ACTION: Read PRB FPGA: Address=0x1024 Data=0x1F
2013/07/02 16:18:13:222  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 16:18:13:222  ACTION: Read C1020: Address 0x05 Data=0xCC
2013/07/02 16:18:13:222  ACTION: Read C1020: Address 0x06 Data=0xD3
2013/07/02 16:18:13:222  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 16:18:13:222  ACTION: Read C1020: Address 0x09 Data=0xD7
2013/07/02 16:18:13:222  ACTION: Read C1020: Address 0x0A Data=0x7F
2013/07/02 16:18:13:222  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/02 16:18:13:300  ACTION: Read C1020: Address 0x10 Data=0x22
2013/07/02 16:18:13:394  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/02 16:18:13:394  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/02 16:18:13:394  ACTION: Read C1020: Address 0x42 Data=0x1D
2013/07/02 16:18:13:394  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/02 16:18:13:394  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/02 16:18:13:394  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 16:18:13:394  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/02 16:18:13:409  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/02 16:18:13:409  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/02 16:18:13:409  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/02 16:18:13:409  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 16:18:13:487  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 16:18:13:565  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 16:18:13:659  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/07/02 16:18:16:972  ACTION: Write C1020: Address=0x0E Data=0xD9
2013/07/02 16:18:17:065  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 16:18:17:144  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/07/02 16:18:20:440  ACTION: Write C1020: Address=0x0D Data=0x54
2013/07/02 16:18:20:519  ACTION: Read C1020: Address 0x0D Data=0x54
2013/07/02 16:18:20:597  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/07/02 16:18:39:550  ACTION: Write C1020: Address=0x0E Data=0x59
2013/07/02 16:18:39:628  ACTION: Read C1020: Address 0x0D Data=0x54
2013/07/02 16:18:39:706  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 16:18:41:222  ACTION: Write PRB FPGA: Address=0x3024 Data=0x36
2013/07/02 16:18:41:222  ACTION: Write PRB FPGA: Address=0x3026 Data=0x16
2013/07/02 16:18:41:222  ACTION: Write PRB FPGA: Address=0x3028 Data=0x87
2013/07/02 16:18:41:222  ACTION: Write PRB FPGA: Address=0x302C Data=0x36
2013/07/02 16:18:41:222  ACTION: Write PRB FPGA: Address=0x302E Data=0x21
2013/07/02 16:18:41:222  ACTION: Write PRB FPGA: Address=0x3030 Data=0x31
2013/07/02 16:18:41:222  ACTION: Write PRB FPGA: Address=0x305E Data=0x36
2013/07/02 16:18:41:237  ACTION: Write PRB FPGA: Address=0x3060 Data=0x16
2013/07/02 16:18:41:237  ACTION: Write PRB FPGA: Address=0x3062 Data=0x87
2013/07/02 16:18:41:237  ACTION: Write PRB FPGA: Address=0x3066 Data=0x36
2013/07/02 16:18:41:237  ACTION: Write PRB FPGA: Address=0x3068 Data=0x21
2013/07/02 16:18:41:237  ACTION: Write PRB FPGA: Address=0x306A Data=0x31
2013/07/02 16:18:41:237  ACTION: Calibrate CC1020
2013/07/02 16:18:41:331  INFO:   CC1020 calibration passed
2013/07/02 16:18:41:628  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 16:18:41:644  ACTION: Read C1020: Address 0x04 Data=0x36
2013/07/02 16:18:41:644  ACTION: Read C1020: Address 0x05 Data=0x16
2013/07/02 16:18:41:644  ACTION: Read C1020: Address 0x06 Data=0x87
2013/07/02 16:18:41:644  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 16:18:41:644  ACTION: Read C1020: Address 0x08 Data=0x36
2013/07/02 16:18:41:644  ACTION: Read C1020: Address 0x09 Data=0x21
2013/07/02 16:18:41:644  ACTION: Read C1020: Address 0x0A Data=0x31
2013/07/02 16:18:41:644  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 16:18:41:659  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 16:18:41:659  ACTION: Read C1020: Address 0x45 Data=0x5C
2013/07/02 16:18:41:659  ACTION: Read C1020: Address 0x46 Data=0x67
2013/07/02 16:18:41:659  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 16:18:41:659  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 16:18:41:659  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/02 16:18:41:659  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/02 16:18:41:659  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 16:18:41:659  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/02 16:18:41:659  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/02 16:18:41:659  ACTION: Calibrate CC1020
2013/07/02 16:18:41:769  INFO:   CC1020 calibration passed
2013/07/02 16:18:42:065  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 16:18:42:065  ACTION: Read C1020: Address 0x04 Data=0x35
