2013/07/02 15:31:24:977  INFO:   Loaded Symbol File C:\ISV System\Config\FirmwareSymbols\build33136.sym for firmware Build #33136
2013/07/02 15:31:25:040  INFO:   CommunicationSystemLog properties: .\CommunicationSystem.logger.properties
2013/07/02 15:31:25:040  INFO:   CommunicationSystemLog log       : .\logs\prbCalTxScriptLog 2013.07.02 15.31.24_CommunicationSystem.Log
2013/07/02 15:31:32:727  INFO:   Setting the event sink for ScriptEngineProcedure
2013/07/02 15:31:32:727  INFO:   Program parameters checks are enabled
2013/07/02 15:31:32:743  INFO:   ********************************************************************************
2013/07/02 15:31:32:743  INFO:   Starting ScriptEngineProcedure, Assembly  version 
2013/07/02 15:31:32:759  INFO:   Config: ICD (NCommunicationSystem ver: nCommunicationSystem, Version=1.8.2.1, Culture=neutral, PublicKeyToken=56b5378c99c0bcfd; FTDI Driver ver: 2.08.28.0; PRB FPGA ver: 18)
2013/07/02 15:31:32:759  INFO:   Setting the radio board transmit power to level 0x7.
2013/07/02 15:31:32:759  INFO:   Radio board power level set to 7.
2013/07/02 15:31:32:759  INFO:   ECG Timeout Interval set to 10 seconds.
2013/07/02 15:31:32:759  STATE:  Changing state to ScriptExecStateMachine.WaitForNextCmdState, ID[1]
2013/07/02 15:31:32:759  INFO:   FwDvtSystem Started the event processing thread
2013/07/02 15:31:32:806  ACTION: Read PRB FPGA: Address=0x3000 Data=0x12
2013/07/02 15:32:05:290  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 15:32:05:290  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 15:32:05:290  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 15:32:05:290  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 15:32:05:290  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 15:32:05:290  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 15:32:05:290  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 15:32:05:306  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 15:32:05:306  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 15:32:05:306  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 15:32:05:306  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 15:32:05:306  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 15:32:05:306  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 15:32:05:306  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/02 15:32:05:306  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/02 15:32:05:306  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 15:32:05:306  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/02 15:32:05:306  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/02 15:32:05:321  ACTION: Calibrate CC1020
2013/07/02 15:32:05:399  INFO:   CC1020 calibration passed
2013/07/02 15:32:05:712  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 15:32:05:712  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 15:32:05:712  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 15:32:05:712  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 15:32:05:712  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 15:32:05:712  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 15:32:05:712  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 15:32:05:712  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 15:32:05:727  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 15:32:05:727  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 15:32:05:727  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 15:32:05:727  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 15:32:05:727  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 15:32:05:727  ACTION: Write PRB FPGA: Address=0x1008 Data=0x10
2013/07/02 15:32:06:134  ACTION: Read PRB FPGA: Address=0x1020 Data=0x00
2013/07/02 15:32:06:134  ACTION: Read PRB FPGA: Address=0x1026 Data=0x00
2013/07/02 15:32:06:134  ACTION: Read PRB FPGA: Address=0x1022 Data=0x1F
2013/07/02 15:32:06:134  ACTION: Read PRB FPGA: Address=0x1024 Data=0x1F
2013/07/02 15:32:06:134  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 15:32:06:134  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 15:32:06:149  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 15:32:06:149  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 15:32:06:149  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 15:32:06:149  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 15:32:06:149  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/02 15:32:06:227  ACTION: Read C1020: Address 0x10 Data=0x22
2013/07/02 15:32:06:306  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/02 15:32:06:321  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/02 15:32:06:321  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/02 15:32:06:321  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/02 15:32:06:321  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/02 15:32:06:321  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/02 15:32:06:321  ACTION: Read C1020: Address 0x42 Data=0x12
2013/07/02 15:32:06:321  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 15:32:06:321  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/02 15:32:06:321  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 15:32:06:337  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 15:32:06:415  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 15:32:06:493  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 15:32:06:571  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/07/02 15:32:09:884  ACTION: Write C1020: Address=0x0E Data=0xD9
2013/07/02 15:32:09:977  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 15:32:10:056  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/07/02 15:32:13:352  ACTION: Write C1020: Address=0x0D Data=0x54
2013/07/02 15:32:13:431  ACTION: Read C1020: Address 0x0D Data=0x54
2013/07/02 15:32:13:524  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/07/02 15:32:30:462  ACTION: Write C1020: Address=0x0E Data=0x59
2013/07/02 15:32:30:540  ACTION: Read C1020: Address 0x0D Data=0x54
2013/07/02 15:32:30:634  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 15:32:32:134  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 15:32:32:134  ACTION: Write PRB FPGA: Address=0x3026 Data=0xCC
2013/07/02 15:32:32:134  ACTION: Write PRB FPGA: Address=0x3028 Data=0xD3
2013/07/02 15:32:32:134  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 15:32:32:134  ACTION: Write PRB FPGA: Address=0x302E Data=0xD7
2013/07/02 15:32:32:134  ACTION: Write PRB FPGA: Address=0x3030 Data=0x7F
2013/07/02 15:32:32:149  ACTION: Write PRB FPGA: Address=0x305E Data=0x35
2013/07/02 15:32:32:149  ACTION: Write PRB FPGA: Address=0x3060 Data=0xCC
2013/07/02 15:32:32:149  ACTION: Write PRB FPGA: Address=0x3062 Data=0xD3
2013/07/02 15:32:32:149  ACTION: Write PRB FPGA: Address=0x3066 Data=0x35
2013/07/02 15:32:32:149  ACTION: Write PRB FPGA: Address=0x3068 Data=0xD7
2013/07/02 15:32:32:149  ACTION: Write PRB FPGA: Address=0x306A Data=0x7F
2013/07/02 15:32:32:149  ACTION: Calibrate CC1020
2013/07/02 15:32:32:243  INFO:   CC1020 calibration passed
2013/07/02 15:32:32:540  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 15:32:32:556  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 15:32:32:556  ACTION: Read C1020: Address 0x05 Data=0xCC
2013/07/02 15:32:32:556  ACTION: Read C1020: Address 0x06 Data=0xD3
2013/07/02 15:32:32:556  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 15:32:32:556  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 15:32:32:556  ACTION: Read C1020: Address 0x09 Data=0xD7
2013/07/02 15:32:32:556  ACTION: Read C1020: Address 0x0A Data=0x7F
2013/07/02 15:32:32:556  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 15:32:32:571  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 15:32:32:571  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 15:32:32:571  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 15:32:32:571  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 15:32:32:571  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 15:32:32:571  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/02 15:32:32:571  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/02 15:32:32:571  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 15:32:32:571  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/02 15:32:32:571  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/02 15:32:32:571  ACTION: Calibrate CC1020
2013/07/02 15:32:32:665  INFO:   CC1020 calibration passed
2013/07/02 15:32:32:962  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 15:32:32:962  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 15:32:32:977  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 15:32:32:977  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 15:32:32:977  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 15:32:32:977  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 15:32:32:977  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 15:32:32:977  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 15:32:32:977  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 15:32:32:993  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 15:32:32:993  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 15:32:32:993  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 15:32:32:993  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 15:32:32:993  ACTION: Write PRB FPGA: Address=0x1008 Data=0x10
2013/07/02 15:32:33:399  ACTION: Read PRB FPGA: Address=0x1020 Data=0x00
2013/07/02 15:32:33:399  ACTION: Read PRB FPGA: Address=0x1026 Data=0x00
2013/07/02 15:32:33:399  ACTION: Read PRB FPGA: Address=0x1022 Data=0x1B
2013/07/02 15:32:33:399  ACTION: Read PRB FPGA: Address=0x1024 Data=0x1F
2013/07/02 15:32:33:399  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 15:32:33:399  ACTION: Read C1020: Address 0x05 Data=0xCC
2013/07/02 15:32:33:399  ACTION: Read C1020: Address 0x06 Data=0xD3
2013/07/02 15:32:33:415  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 15:32:33:415  ACTION: Read C1020: Address 0x09 Data=0xD7
2013/07/02 15:32:33:415  ACTION: Read C1020: Address 0x0A Data=0x7F
2013/07/02 15:32:33:415  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/02 15:32:33:493  ACTION: Read C1020: Address 0x10 Data=0x22
2013/07/02 15:32:33:571  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/02 15:32:33:571  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/02 15:32:33:587  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/02 15:32:33:587  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/02 15:32:33:587  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/02 15:32:33:587  ACTION: Read C1020: Address 0x42 Data=0x13
2013/07/02 15:32:33:587  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/02 15:32:33:587  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/02 15:32:33:587  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/02 15:32:33:587  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 15:32:33:587  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 15:32:33:681  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 15:32:33:759  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 15:32:33:837  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/07/02 15:32:37:102  ACTION: Write C1020: Address=0x0E Data=0xD9
2013/07/02 15:32:37:181  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 15:32:37:259  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/07/02 15:32:40:524  ACTION: Write C1020: Address=0x0D Data=0x54
2013/07/02 15:32:40:618  ACTION: Read C1020: Address 0x0D Data=0x54
2013/07/02 15:32:40:696  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/07/02 15:32:57:634  ACTION: Write C1020: Address=0x0E Data=0x59
2013/07/02 15:32:57:712  ACTION: Read C1020: Address 0x0D Data=0x54
2013/07/02 15:32:57:790  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 15:32:59:306  ACTION: Write PRB FPGA: Address=0x3024 Data=0x36
2013/07/02 15:32:59:306  ACTION: Write PRB FPGA: Address=0x3026 Data=0x16
2013/07/02 15:32:59:306  ACTION: Write PRB FPGA: Address=0x3028 Data=0x87
2013/07/02 15:32:59:306  ACTION: Write PRB FPGA: Address=0x302C Data=0x36
2013/07/02 15:32:59:306  ACTION: Write PRB FPGA: Address=0x302E Data=0x21
2013/07/02 15:32:59:306  ACTION: Write PRB FPGA: Address=0x3030 Data=0x31
2013/07/02 15:32:59:321  ACTION: Write PRB FPGA: Address=0x305E Data=0x36
2013/07/02 15:32:59:321  ACTION: Write PRB FPGA: Address=0x3060 Data=0x16
2013/07/02 15:32:59:321  ACTION: Write PRB FPGA: Address=0x3062 Data=0x87
2013/07/02 15:32:59:321  ACTION: Write PRB FPGA: Address=0x3066 Data=0x36
2013/07/02 15:32:59:321  ACTION: Write PRB FPGA: Address=0x3068 Data=0x21
2013/07/02 15:32:59:321  ACTION: Write PRB FPGA: Address=0x306A Data=0x31
2013/07/02 15:32:59:321  ACTION: Calibrate CC1020
2013/07/02 15:32:59:415  INFO:   CC1020 calibration passed
2013/07/02 15:32:59:727  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 15:32:59:727  ACTION: Read C1020: Address 0x04 Data=0x36
2013/07/02 15:32:59:727  ACTION: Read C1020: Address 0x05 Data=0x16
2013/07/02 15:32:59:727  ACTION: Read C1020: Address 0x06 Data=0x87
2013/07/02 15:32:59:727  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 15:32:59:727  ACTION: Read C1020: Address 0x08 Data=0x36
2013/07/02 15:32:59:727  ACTION: Read C1020: Address 0x09 Data=0x21
2013/07/02 15:32:59:743  ACTION: Read C1020: Address 0x0A Data=0x31
2013/07/02 15:32:59:743  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 15:32:59:743  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 15:32:59:743  ACTION: Read C1020: Address 0x45 Data=0x5C
2013/07/02 15:32:59:743  ACTION: Read C1020: Address 0x46 Data=0x67
2013/07/02 15:32:59:743  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 15:32:59:743  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 15:32:59:743  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/02 15:32:59:743  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/02 15:32:59:743  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 15:32:59:759  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/02 15:32:59:759  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/02 15:32:59:759  ACTION: Calibrate CC1020
2013/07/02 15:32:59:837  INFO:   CC1020 calibration passed
2013/07/02 15:33:00:149  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 15:33:00:149  ACTION: Read C1020: Address 0x04 Data=0x35
