2013/07/02 18:14:09:704  INFO:   Loaded Symbol File C:\ISV System\Config\FirmwareSymbols\build33136.sym for firmware Build #33136
2013/07/02 18:14:09:767  INFO:   CommunicationSystemLog properties: .\CommunicationSystem.logger.properties
2013/07/02 18:14:09:767  INFO:   CommunicationSystemLog log       : .\logs\prbCalTxScriptLog 2013.07.02 18.14.09_CommunicationSystem.Log
2013/07/02 18:14:17:531  INFO:   Setting the event sink for ScriptEngineProcedure
2013/07/02 18:14:17:531  INFO:   Program parameters checks are enabled
2013/07/02 18:14:17:546  INFO:   ********************************************************************************
2013/07/02 18:14:17:546  INFO:   Starting ScriptEngineProcedure, Assembly  version 
2013/07/02 18:14:17:562  INFO:   Config: ICD (NCommunicationSystem ver: nCommunicationSystem, Version=1.8.2.1, Culture=neutral, PublicKeyToken=56b5378c99c0bcfd; FTDI Driver ver: 2.08.28.0; PRB FPGA ver: 18)
2013/07/02 18:14:17:562  INFO:   Setting the radio board transmit power to level 0x7.
2013/07/02 18:14:17:562  INFO:   Radio board power level set to 7.
2013/07/02 18:14:17:562  INFO:   ECG Timeout Interval set to 10 seconds.
2013/07/02 18:14:17:562  STATE:  Changing state to ScriptExecStateMachine.WaitForNextCmdState, ID[1]
2013/07/02 18:14:17:562  INFO:   FwDvtSystem Started the event processing thread
2013/07/02 18:14:17:640  ACTION: Read PRB FPGA: Address=0x3000 Data=0x12
2013/07/02 18:14:23:763  ACTION: Read PRB FPGA: Address=0x1022 Data=0x1F
2013/07/02 18:14:23:763  ACTION: Read PRB FPGA: Address=0x1024 Data=0x1F
2013/07/02 18:14:23:779  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 18:14:23:779  ACTION: Read C1020: Address 0x05 Data=0xD8
2013/07/02 18:14:23:779  ACTION: Read C1020: Address 0x06 Data=0x15
2013/07/02 18:14:23:795  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 18:14:23:795  ACTION: Read C1020: Address 0x09 Data=0xE2
2013/07/02 18:14:23:795  ACTION: Read C1020: Address 0x0A Data=0xBF
2013/07/02 18:14:23:810  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/02 18:14:23:888  ACTION: Read C1020: Address 0x10 Data=0x22
2013/07/02 18:14:23:982  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/02 18:14:23:982  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 18:14:23:982  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 18:14:23:982  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 18:14:23:982  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 18:14:23:982  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/02 18:14:23:982  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 18:14:23:998  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/02 18:14:23:998  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/02 18:14:23:998  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/02 18:14:24:029  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 18:14:24:123  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 18:14:24:201  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 18:14:24:279  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/07/02 18:14:27:684  ACTION: Write C1020: Address=0x0E Data=0xD9
2013/07/02 18:14:27:762  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 18:14:27:840  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/07/02 18:14:31:214  ACTION: Write C1020: Address=0x0E Data=0x59
2013/07/02 18:14:31:293  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 18:14:31:386  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 18:14:31:886  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 18:14:32:964  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 18:14:32:964  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/02 18:14:32:964  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/02 18:14:32:964  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 18:14:32:980  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/02 18:14:32:980  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/02 18:14:32:980  ACTION: Write PRB FPGA: Address=0x305E Data=0x35
2013/07/02 18:14:32:980  ACTION: Write PRB FPGA: Address=0x3060 Data=0xF0
2013/07/02 18:14:32:980  ACTION: Write PRB FPGA: Address=0x3062 Data=0x21
2013/07/02 18:14:32:980  ACTION: Write PRB FPGA: Address=0x3066 Data=0x35
2013/07/02 18:14:32:980  ACTION: Write PRB FPGA: Address=0x3068 Data=0xFA
2013/07/02 18:14:32:995  ACTION: Write PRB FPGA: Address=0x306A Data=0xCB
2013/07/02 18:14:32:995  ACTION: Calibrate CC1020
2013/07/02 18:14:33:089  INFO:   CC1020 calibration passed
2013/07/02 18:14:33:386  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 18:14:33:386  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 18:14:33:386  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 18:14:33:386  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 18:14:33:386  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 18:14:33:386  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 18:14:33:401  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 18:14:33:401  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 18:14:33:401  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 18:14:33:401  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 18:14:33:401  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 18:14:33:401  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 18:14:33:401  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 18:14:33:401  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 18:14:33:417  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/02 18:14:33:417  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/02 18:14:33:417  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 18:14:33:417  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/02 18:14:33:417  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/02 18:14:33:417  ACTION: Calibrate CC1020
2013/07/02 18:14:33:511  INFO:   CC1020 calibration passed
2013/07/02 18:14:33:808  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 18:14:33:808  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 18:14:33:808  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 18:14:33:823  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 18:14:33:823  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 18:14:33:823  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 18:14:33:823  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 18:14:33:823  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 18:14:33:823  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 18:14:33:823  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 18:14:33:839  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 18:14:33:839  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 18:14:33:839  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 18:14:33:839  ACTION: Write PRB FPGA: Address=0x1008 Data=0x10
2013/07/02 18:14:34:245  ACTION: Read PRB FPGA: Address=0x1020 Data=0x00
2013/07/02 18:14:34:245  ACTION: Read PRB FPGA: Address=0x1026 Data=0x00
2013/07/02 18:14:34:245  ACTION: Read PRB FPGA: Address=0x1022 Data=0x1F
2013/07/02 18:14:34:245  ACTION: Read PRB FPGA: Address=0x1024 Data=0x1F
2013/07/02 18:14:34:245  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 18:14:34:245  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 18:14:34:245  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 18:14:34:245  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 18:14:34:245  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 18:14:34:261  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 18:14:34:261  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/02 18:14:34:339  ACTION: Read C1020: Address 0x10 Data=0x22
2013/07/02 18:14:34:417  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/02 18:14:34:417  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/02 18:14:34:417  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 18:14:34:432  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/02 18:14:34:432  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/02 18:14:34:432  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 18:14:34:432  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/02 18:14:34:432  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/02 18:14:34:432  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/02 18:14:34:432  ACTION: Read C1020: Address 0x42 Data=0x1D
2013/07/02 18:14:34:432  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 18:14:34:526  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 18:14:34:604  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 18:14:34:682  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/07/02 18:14:38:025  ACTION: Write C1020: Address=0x0E Data=0xD9
2013/07/02 18:14:38:119  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 18:14:38:197  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/07/02 18:14:41:509  ACTION: Write C1020: Address=0x0E Data=0x59
2013/07/02 18:14:41:602  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 18:14:41:680  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 18:14:42:180  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 18:14:42:258  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 18:14:42:258  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/02 18:14:42:258  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/02 18:14:42:274  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 18:14:42:274  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/02 18:14:42:274  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/02 18:14:42:274  ACTION: Write PRB FPGA: Address=0x305E Data=0x35
2013/07/02 18:14:42:274  ACTION: Write PRB FPGA: Address=0x3060 Data=0xD8
2013/07/02 18:14:42:274  ACTION: Write PRB FPGA: Address=0x3062 Data=0x15
2013/07/02 18:14:42:274  ACTION: Write PRB FPGA: Address=0x3066 Data=0x35
2013/07/02 18:14:42:274  ACTION: Write PRB FPGA: Address=0x3068 Data=0xE2
2013/07/02 18:14:42:274  ACTION: Write PRB FPGA: Address=0x306A Data=0xBF
2013/07/02 18:14:42:274  ACTION: Calibrate CC1020
2013/07/02 18:14:42:368  INFO:   CC1020 calibration passed
2013/07/02 18:14:42:665  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 18:14:42:680  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 18:14:42:680  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 18:14:42:680  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 18:14:42:680  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 18:14:42:680  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 18:14:42:680  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 18:14:42:680  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 18:14:42:680  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 18:14:42:696  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 18:14:42:696  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 18:14:42:696  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 18:14:42:696  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 18:14:42:696  ACTION: Write PRB FPGA: Address=0x1008 Data=0x10
2013/07/02 18:14:43:696  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 18:14:43:774  ACTION: Write C1020: Address=0x0D Data=0x54
2013/07/02 18:14:43:867  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/07/02 18:14:43:945  ACTION: Read C1020: Address 0x0D Data=0x54
2013/07/02 18:14:44:024  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 18:15:20:264  EVENT:  SCRIPT-EXEC:EXIT - TES.Dvt.ScriptExecStateMachine, ID[8]
2013/07/02 18:15:20:264  INFO:   Terminating ScriptEngineProcedure
2013/07/02 18:15:20:264  EVENT:  Terminate Dispatch, ID[15]
2013/07/02 18:15:20:264  EVENT:  TES.Dvt.ScriptExecStateMachine.DoneEvent, ID[6]
2013/07/02 18:15:20:264  STATE:  Changing state to ScriptExecStateMachine.IdleState, ID[6]
2013/07/02 18:15:20:280  INFO:   ScriptEngineProcedure Completed
2013/07/02 18:15:20:280  INFO:   Testcase Summary:
2013/07/02 18:15:20:280  RESULT: Test Procedure ScriptEngineProcedure (FAILED)
2013/07/02 18:15:20:280  INFO:   Procedure Runtime = 00:01:02
2013/07/02 18:15:20:280  INFO:   The event dispatch thread ScriptEngineProcedure exited.
