2013/07/02 19:02:19:849  INFO:   Loaded Symbol File C:\ISV System\Config\FirmwareSymbols\build33136.sym for firmware Build #33136
2013/07/02 19:02:19:911  INFO:   CommunicationSystemLog properties: .\CommunicationSystem.logger.properties
2013/07/02 19:02:19:911  INFO:   CommunicationSystemLog log       : .\logs\prbCalTxScriptLog 2013.07.02 19.02.19_CommunicationSystem.Log
2013/07/02 19:02:27:584  INFO:   Setting the event sink for ScriptEngineProcedure
2013/07/02 19:02:27:584  INFO:   Program parameters checks are enabled
2013/07/02 19:02:27:599  INFO:   ********************************************************************************
2013/07/02 19:02:27:599  INFO:   Starting ScriptEngineProcedure, Assembly  version 
2013/07/02 19:02:27:599  INFO:   Config: ICD (NCommunicationSystem ver: nCommunicationSystem, Version=1.8.2.1, Culture=neutral, PublicKeyToken=56b5378c99c0bcfd; FTDI Driver ver: 2.08.28.0; PRB FPGA ver: 18)
2013/07/02 19:02:27:599  INFO:   Setting the radio board transmit power to level 0x7.
2013/07/02 19:02:27:599  INFO:   Radio board power level set to 7.
2013/07/02 19:02:27:599  INFO:   ECG Timeout Interval set to 10 seconds.
2013/07/02 19:02:27:615  STATE:  Changing state to ScriptExecStateMachine.WaitForNextCmdState, ID[1]
2013/07/02 19:02:27:615  INFO:   FwDvtSystem Started the event processing thread
2013/07/02 19:02:27:693  ACTION: Read PRB FPGA: Address=0x3000 Data=0x12
2013/07/02 19:02:43:037  ACTION: Write PRB FPGA: Address=0x3060 Data=0xF0
2013/07/02 19:02:43:037  ACTION: Write PRB FPGA: Address=0x3062 Data=0x21
2013/07/02 19:02:43:053  ACTION: Write PRB FPGA: Address=0x3066 Data=0x35
2013/07/02 19:02:43:053  ACTION: Write PRB FPGA: Address=0x3068 Data=0xFA
2013/07/02 19:02:43:053  ACTION: Write PRB FPGA: Address=0x306A Data=0xCB
2013/07/02 19:02:43:053  ACTION: Calibrate CC1020
2013/07/02 19:02:43:131  INFO:   CC1020 calibration passed
2013/07/02 19:02:43:444  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 19:02:43:444  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 19:02:43:444  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 19:02:43:444  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 19:02:43:444  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 19:02:43:444  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 19:02:43:444  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 19:02:43:444  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 19:02:43:444  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 19:02:43:459  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 19:02:43:459  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 19:02:43:459  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 19:02:43:459  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 19:02:43:459  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 19:02:43:459  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/02 19:02:43:459  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/02 19:02:43:459  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 19:02:43:459  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/02 19:02:43:459  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/02 19:02:43:459  ACTION: Calibrate CC1020
2013/07/02 19:02:43:553  INFO:   CC1020 calibration passed
2013/07/02 19:02:43:850  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 19:02:43:850  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 19:02:43:865  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 19:02:43:865  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 19:02:43:865  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 19:02:43:865  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 19:02:43:865  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 19:02:43:865  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 19:02:43:865  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 19:02:43:865  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 19:02:43:865  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 19:02:43:865  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 19:02:43:865  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 19:02:43:881  ACTION: Write PRB FPGA: Address=0x1008 Data=0x10
2013/07/02 19:02:44:272  ACTION: Read PRB FPGA: Address=0x1020 Data=0x01
2013/07/02 19:02:44:272  ACTION: Read PRB FPGA: Address=0x1026 Data=0x01
2013/07/02 19:02:44:272  ACTION: Read PRB FPGA: Address=0x1022 Data=0x1C
2013/07/02 19:02:44:287  ACTION: Read PRB FPGA: Address=0x1024 Data=0x1C
2013/07/02 19:02:44:287  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 19:02:44:287  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 19:02:44:287  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 19:02:44:287  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 19:02:44:287  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 19:02:44:287  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 19:02:44:287  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/02 19:02:44:365  ACTION: Read C1020: Address 0x10 Data=0x22
2013/07/02 19:02:44:459  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/02 19:02:44:459  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/02 19:02:44:459  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/02 19:02:44:459  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/02 19:02:44:459  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/02 19:02:44:459  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/02 19:02:44:459  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/02 19:02:44:459  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 19:02:44:459  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/02 19:02:44:475  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/02 19:02:44:475  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 19:02:44:553  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 19:02:44:631  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 19:02:44:709  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/07/02 19:02:48:053  ACTION: Write C1020: Address=0x0E Data=0xD9
2013/07/02 19:02:48:131  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 19:02:48:209  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/07/02 19:02:51:553  ACTION: Write C1020: Address=0x0E Data=0x59
2013/07/02 19:02:51:631  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 19:02:51:710  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 19:02:52:210  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 19:02:53:303  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 19:02:53:303  ACTION: Write PRB FPGA: Address=0x3026 Data=0xCC
2013/07/02 19:02:53:303  ACTION: Write PRB FPGA: Address=0x3028 Data=0xD3
2013/07/02 19:02:53:303  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 19:02:53:303  ACTION: Write PRB FPGA: Address=0x302E Data=0xD7
2013/07/02 19:02:53:303  ACTION: Write PRB FPGA: Address=0x3030 Data=0x7F
2013/07/02 19:02:53:303  ACTION: Write PRB FPGA: Address=0x305E Data=0x35
2013/07/02 19:02:53:319  ACTION: Write PRB FPGA: Address=0x3060 Data=0xCC
2013/07/02 19:02:53:319  ACTION: Write PRB FPGA: Address=0x3062 Data=0xD3
2013/07/02 19:02:53:319  ACTION: Write PRB FPGA: Address=0x3066 Data=0x35
2013/07/02 19:02:53:319  ACTION: Write PRB FPGA: Address=0x3068 Data=0xD7
2013/07/02 19:02:53:319  ACTION: Write PRB FPGA: Address=0x306A Data=0x7F
2013/07/02 19:02:53:319  ACTION: Calibrate CC1020
2013/07/02 19:02:53:413  INFO:   CC1020 calibration passed
2013/07/02 19:02:53:710  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 19:02:53:710  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 19:02:53:725  ACTION: Read C1020: Address 0x05 Data=0xCC
2013/07/02 19:02:53:725  ACTION: Read C1020: Address 0x06 Data=0xD3
2013/07/02 19:02:53:725  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 19:02:53:725  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 19:02:53:725  ACTION: Read C1020: Address 0x09 Data=0xD7
2013/07/02 19:02:53:725  ACTION: Read C1020: Address 0x0A Data=0x7F
2013/07/02 19:02:53:725  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 19:02:53:725  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 19:02:53:725  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 19:02:53:725  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 19:02:53:741  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 19:02:53:741  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 19:02:53:741  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/02 19:02:53:741  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/02 19:02:53:741  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 19:02:53:741  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/02 19:02:53:741  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/02 19:02:53:741  ACTION: Calibrate CC1020
2013/07/02 19:02:53:835  INFO:   CC1020 calibration passed
2013/07/02 19:02:54:131  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 19:02:54:131  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 19:02:54:131  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 19:02:54:131  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 19:02:54:131  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 19:02:54:131  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 19:02:54:147  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 19:02:54:147  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 19:02:54:147  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 19:02:54:147  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 19:02:54:147  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 19:02:54:147  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 19:02:54:147  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 19:02:54:147  ACTION: Write PRB FPGA: Address=0x1008 Data=0x10
2013/07/02 19:02:54:553  ACTION: Read PRB FPGA: Address=0x1020 Data=0x00
2013/07/02 19:02:54:553  ACTION: Read PRB FPGA: Address=0x1026 Data=0x00
2013/07/02 19:02:54:553  ACTION: Read PRB FPGA: Address=0x1022 Data=0x1C
2013/07/02 19:02:54:553  ACTION: Read PRB FPGA: Address=0x1024 Data=0x20
2013/07/02 19:02:54:553  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 19:02:54:553  ACTION: Read C1020: Address 0x05 Data=0xCC
2013/07/02 19:02:54:569  ACTION: Read C1020: Address 0x06 Data=0xD3
2013/07/02 19:02:54:569  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 19:02:54:569  ACTION: Read C1020: Address 0x09 Data=0xD7
2013/07/02 19:02:54:569  ACTION: Read C1020: Address 0x0A Data=0x7F
2013/07/02 19:02:54:569  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/02 19:02:54:647  ACTION: Read C1020: Address 0x10 Data=0x22
2013/07/02 19:02:54:725  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/02 19:02:54:725  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/02 19:02:54:741  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 19:02:54:741  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 19:02:54:741  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/02 19:02:54:741  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/02 19:02:54:741  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/02 19:02:54:741  ACTION: Read C1020: Address 0x42 Data=0x1D
2013/07/02 19:02:54:741  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/02 19:02:54:741  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/02 19:02:54:741  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 19:02:54:835  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 19:02:54:913  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 19:02:54:991  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/07/02 19:02:58:319  ACTION: Write C1020: Address=0x0E Data=0xD9
2013/07/02 19:02:58:397  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 19:02:58:475  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/07/02 19:03:01:851  ACTION: Write C1020: Address=0x0E Data=0x59
2013/07/02 19:03:01:944  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 19:03:02:022  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 19:03:02:522  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 19:03:03:601  ACTION: Write PRB FPGA: Address=0x3024 Data=0x36
2013/07/02 19:03:03:601  ACTION: Write PRB FPGA: Address=0x3026 Data=0x16
2013/07/02 19:03:03:601  ACTION: Write PRB FPGA: Address=0x3028 Data=0x87
2013/07/02 19:03:03:601  ACTION: Write PRB FPGA: Address=0x302C Data=0x36
2013/07/02 19:03:03:616  ACTION: Write PRB FPGA: Address=0x302E Data=0x21
2013/07/02 19:03:03:616  ACTION: Write PRB FPGA: Address=0x3030 Data=0x31
2013/07/02 19:03:03:616  ACTION: Write PRB FPGA: Address=0x305E Data=0x36
2013/07/02 19:03:03:616  ACTION: Write PRB FPGA: Address=0x3060 Data=0x16
2013/07/02 19:03:03:616  ACTION: Write PRB FPGA: Address=0x3062 Data=0x87
2013/07/02 19:03:03:616  ACTION: Write PRB FPGA: Address=0x3066 Data=0x36
2013/07/02 19:03:03:616  ACTION: Write PRB FPGA: Address=0x3068 Data=0x21
2013/07/02 19:03:03:632  ACTION: Write PRB FPGA: Address=0x306A Data=0x31
2013/07/02 19:03:03:632  ACTION: Calibrate CC1020
2013/07/02 19:03:03:726  INFO:   CC1020 calibration passed
2013/07/02 19:03:04:022  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 19:03:04:022  ACTION: Read C1020: Address 0x04 Data=0x36
2013/07/02 19:03:04:022  ACTION: Read C1020: Address 0x05 Data=0x16
2013/07/02 19:03:04:022  ACTION: Read C1020: Address 0x06 Data=0x87
2013/07/02 19:03:04:022  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 19:03:04:038  ACTION: Read C1020: Address 0x08 Data=0x36
2013/07/02 19:03:04:038  ACTION: Read C1020: Address 0x09 Data=0x21
2013/07/02 19:03:04:038  ACTION: Read C1020: Address 0x0A Data=0x31
2013/07/02 19:03:04:038  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 19:03:04:038  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 19:03:04:038  ACTION: Read C1020: Address 0x45 Data=0x5C
2013/07/02 19:03:04:038  ACTION: Read C1020: Address 0x46 Data=0x67
2013/07/02 19:03:04:038  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 19:03:04:038  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 19:03:04:038  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/02 19:03:04:038  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/02 19:03:04:038  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 19:03:04:038  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/02 19:03:04:038  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/02 19:03:04:054  ACTION: Calibrate CC1020
2013/07/02 19:03:04:132  INFO:   CC1020 calibration passed
2013/07/02 19:03:04:444  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 19:03:04:444  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 19:03:04:444  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 19:03:04:444  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 19:03:04:444  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 19:03:04:444  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 19:03:04:444  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 19:03:04:444  ACTION: Read C1020: Address 0x0A Data=0xCB
