2013/07/02 17:43:35:388  INFO:   Loaded Symbol File C:\ISV System\Config\FirmwareSymbols\build33136.sym for firmware Build #33136
2013/07/02 17:43:35:466  INFO:   CommunicationSystemLog properties: .\CommunicationSystem.logger.properties
2013/07/02 17:43:35:466  INFO:   CommunicationSystemLog log       : .\logs\prbCalTxScriptLog 2013.07.02 17.43.35_CommunicationSystem.Log
2013/07/02 17:43:43:028  INFO:   Setting the event sink for ScriptEngineProcedure
2013/07/02 17:43:43:028  INFO:   Program parameters checks are enabled
2013/07/02 17:43:43:044  INFO:   ********************************************************************************
2013/07/02 17:43:43:044  INFO:   Starting ScriptEngineProcedure, Assembly  version 
2013/07/02 17:43:43:060  INFO:   Config: ICD (NCommunicationSystem ver: nCommunicationSystem, Version=1.8.2.1, Culture=neutral, PublicKeyToken=56b5378c99c0bcfd; FTDI Driver ver: 2.08.28.0; PRB FPGA ver: 18)
2013/07/02 17:43:43:060  INFO:   Setting the radio board transmit power to level 0x7.
2013/07/02 17:43:43:060  INFO:   Radio board power level set to 7.
2013/07/02 17:43:43:060  INFO:   ECG Timeout Interval set to 10 seconds.
2013/07/02 17:43:43:060  STATE:  Changing state to ScriptExecStateMachine.WaitForNextCmdState, ID[1]
2013/07/02 17:43:43:060  INFO:   FwDvtSystem Started the event processing thread
2013/07/02 17:43:43:107  ACTION: Read PRB FPGA: Address=0x3000 Data=0x12
2013/07/02 17:43:48:419  ACTION: Read C1020: Address 0x0A Data=0xBF
2013/07/02 17:43:48:435  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 17:43:48:435  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 17:43:48:435  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 17:43:48:435  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 17:43:48:435  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 17:43:48:435  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 17:43:48:435  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/02 17:43:48:435  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/02 17:43:48:435  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 17:43:48:450  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/02 17:43:48:450  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/02 17:43:48:450  ACTION: Calibrate CC1020
2013/07/02 17:43:48:528  INFO:   CC1020 calibration passed
2013/07/02 17:43:48:841  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 17:43:48:841  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 17:43:48:841  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 17:43:48:841  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 17:43:48:841  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 17:43:48:841  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 17:43:48:857  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 17:43:48:857  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 17:43:48:857  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 17:43:48:857  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 17:43:48:857  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 17:43:48:857  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 17:43:48:857  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 17:43:48:857  ACTION: Write PRB FPGA: Address=0x1008 Data=0x10
2013/07/02 17:43:49:263  ACTION: Read PRB FPGA: Address=0x1020 Data=0x00
2013/07/02 17:43:49:263  ACTION: Read PRB FPGA: Address=0x1026 Data=0x00
2013/07/02 17:43:49:263  ACTION: Read PRB FPGA: Address=0x1022 Data=0x1F
2013/07/02 17:43:49:278  ACTION: Read PRB FPGA: Address=0x1024 Data=0x1F
2013/07/02 17:43:49:278  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 17:43:49:278  ACTION: Read C1020: Address 0x05 Data=0xD8
2013/07/02 17:43:49:278  ACTION: Read C1020: Address 0x06 Data=0x15
2013/07/02 17:43:49:294  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 17:43:49:294  ACTION: Read C1020: Address 0x09 Data=0xE2
2013/07/02 17:43:49:294  ACTION: Read C1020: Address 0x0A Data=0xBF
2013/07/02 17:43:49:310  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/02 17:43:49:388  ACTION: Read C1020: Address 0x10 Data=0x22
2013/07/02 17:43:49:482  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 17:43:49:482  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/02 17:43:49:482  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/02 17:43:49:482  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/02 17:43:49:482  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/02 17:43:49:482  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/02 17:43:49:497  ACTION: Read C1020: Address 0x42 Data=0x13
2013/07/02 17:43:49:497  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/02 17:43:49:497  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/02 17:43:49:497  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/02 17:43:49:513  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 17:43:49:591  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 17:43:49:669  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 17:43:49:763  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/07/02 17:43:53:185  ACTION: Write C1020: Address=0x0E Data=0xD9
2013/07/02 17:43:53:263  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 17:43:53:341  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/07/02 17:43:56:732  ACTION: Write C1020: Address=0x0E Data=0x59
2013/07/02 17:43:56:825  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 17:43:56:903  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 17:43:57:403  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 17:43:58:482  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 17:43:58:497  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/02 17:43:58:497  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/02 17:43:58:497  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 17:43:58:497  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/02 17:43:58:497  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/02 17:43:58:513  ACTION: Write PRB FPGA: Address=0x305E Data=0x35
2013/07/02 17:43:58:513  ACTION: Write PRB FPGA: Address=0x3060 Data=0xF0
2013/07/02 17:43:58:513  ACTION: Write PRB FPGA: Address=0x3062 Data=0x21
2013/07/02 17:43:58:513  ACTION: Write PRB FPGA: Address=0x3066 Data=0x35
2013/07/02 17:43:58:513  ACTION: Write PRB FPGA: Address=0x3068 Data=0xFA
2013/07/02 17:43:58:513  ACTION: Write PRB FPGA: Address=0x306A Data=0xCB
2013/07/02 17:43:58:513  ACTION: Calibrate CC1020
2013/07/02 17:43:58:607  INFO:   CC1020 calibration passed
2013/07/02 17:43:58:903  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 17:43:58:903  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 17:43:58:903  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 17:43:58:919  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 17:43:58:919  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 17:43:58:919  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 17:43:58:919  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 17:43:58:919  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 17:43:58:919  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 17:43:58:919  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 17:43:58:919  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 17:43:58:935  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 17:43:58:935  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 17:43:58:935  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 17:43:58:935  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/02 17:43:58:935  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/02 17:43:58:935  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 17:43:58:935  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/02 17:43:58:935  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/02 17:43:58:935  ACTION: Calibrate CC1020
2013/07/02 17:43:59:028  INFO:   CC1020 calibration passed
2013/07/02 17:43:59:325  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 17:43:59:325  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 17:43:59:325  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 17:43:59:341  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 17:43:59:341  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 17:43:59:341  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 17:43:59:341  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 17:43:59:341  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 17:43:59:341  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 17:43:59:341  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 17:43:59:341  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 17:43:59:357  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 17:43:59:357  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 17:43:59:357  ACTION: Write PRB FPGA: Address=0x1008 Data=0x10
2013/07/02 17:43:59:763  ACTION: Read PRB FPGA: Address=0x1020 Data=0x00
2013/07/02 17:43:59:763  ACTION: Read PRB FPGA: Address=0x1026 Data=0x00
2013/07/02 17:43:59:763  ACTION: Read PRB FPGA: Address=0x1022 Data=0x1B
2013/07/02 17:43:59:763  ACTION: Read PRB FPGA: Address=0x1024 Data=0x1D
2013/07/02 17:43:59:763  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 17:43:59:763  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 17:43:59:763  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 17:43:59:763  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 17:43:59:763  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 17:43:59:763  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 17:43:59:763  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/02 17:43:59:857  ACTION: Read C1020: Address 0x10 Data=0x22
2013/07/02 17:43:59:935  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/02 17:43:59:935  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/02 17:43:59:935  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/02 17:43:59:935  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/02 17:43:59:935  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/02 17:43:59:950  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/02 17:43:59:950  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 17:43:59:950  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/02 17:43:59:950  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/02 17:43:59:950  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/02 17:43:59:950  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 17:44:00:028  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 17:44:00:122  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 17:44:00:200  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/07/02 17:44:03:544  ACTION: Write C1020: Address=0x0E Data=0xD9
2013/07/02 17:44:03:622  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 17:44:03:716  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/07/02 17:44:07:044  ACTION: Write C1020: Address=0x0E Data=0x59
2013/07/02 17:44:07:122  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 17:44:07:216  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 17:44:07:716  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 17:44:08:794  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 17:44:08:794  ACTION: Write PRB FPGA: Address=0x3026 Data=0xCC
2013/07/02 17:44:08:794  ACTION: Write PRB FPGA: Address=0x3028 Data=0xD3
2013/07/02 17:44:08:794  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 17:44:08:810  ACTION: Write PRB FPGA: Address=0x302E Data=0xD7
2013/07/02 17:44:08:810  ACTION: Write PRB FPGA: Address=0x3030 Data=0x7F
2013/07/02 17:44:08:810  ACTION: Write PRB FPGA: Address=0x305E Data=0x35
2013/07/02 17:44:08:810  ACTION: Write PRB FPGA: Address=0x3060 Data=0xCC
2013/07/02 17:44:08:810  ACTION: Write PRB FPGA: Address=0x3062 Data=0xD3
2013/07/02 17:44:08:810  ACTION: Write PRB FPGA: Address=0x3066 Data=0x35
2013/07/02 17:44:08:810  ACTION: Write PRB FPGA: Address=0x3068 Data=0xD7
2013/07/02 17:44:08:810  ACTION: Write PRB FPGA: Address=0x306A Data=0x7F
2013/07/02 17:44:08:825  ACTION: Calibrate CC1020
2013/07/02 17:44:08:903  INFO:   CC1020 calibration passed
2013/07/02 17:44:09:216  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 17:44:09:216  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 17:44:09:216  ACTION: Read C1020: Address 0x05 Data=0xCC
2013/07/02 17:44:09:216  ACTION: Read C1020: Address 0x06 Data=0xD3
2013/07/02 17:44:09:216  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 17:44:09:216  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 17:44:09:232  ACTION: Read C1020: Address 0x09 Data=0xD7
2013/07/02 17:44:09:232  ACTION: Read C1020: Address 0x0A Data=0x7F
2013/07/02 17:44:09:232  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 17:44:09:232  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 17:44:09:232  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 17:44:09:232  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 17:44:09:232  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 17:44:09:232  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 17:44:09:232  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/02 17:44:09:232  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/02 17:44:09:247  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 17:44:09:247  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/02 17:44:09:247  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/02 17:44:09:247  ACTION: Calibrate CC1020
2013/07/02 17:44:09:325  INFO:   CC1020 calibration passed
2013/07/02 17:44:09:638  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 17:44:09:638  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 17:44:09:638  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 17:44:09:638  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 17:44:09:638  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 17:44:09:638  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 17:44:09:653  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 17:44:09:653  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 17:44:09:653  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 17:44:09:653  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 17:44:09:653  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 17:44:09:653  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 17:44:09:653  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 17:44:09:653  ACTION: Write PRB FPGA: Address=0x1008 Data=0x10
2013/07/02 17:44:10:060  ACTION: Read PRB FPGA: Address=0x1020 Data=0x00
2013/07/02 17:44:10:060  ACTION: Read PRB FPGA: Address=0x1026 Data=0x00
2013/07/02 17:44:10:060  ACTION: Read PRB FPGA: Address=0x1022 Data=0x1F
2013/07/02 17:44:10:075  ACTION: Read PRB FPGA: Address=0x1024 Data=0x20
2013/07/02 17:44:10:075  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 17:44:10:075  ACTION: Read C1020: Address 0x05 Data=0xCC
2013/07/02 17:44:10:075  ACTION: Read C1020: Address 0x06 Data=0xD3
2013/07/02 17:44:10:075  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 17:44:10:075  ACTION: Read C1020: Address 0x09 Data=0xD7
2013/07/02 17:44:10:075  ACTION: Read C1020: Address 0x0A Data=0x7F
2013/07/02 17:44:10:075  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/02 17:44:10:153  ACTION: Read C1020: Address 0x10 Data=0x22
2013/07/02 17:44:10:247  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/02 17:44:10:247  ACTION: Read C1020: Address 0x42 Data=0x1F
2013/07/02 17:44:10:247  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/02 17:44:10:247  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/02 17:44:10:247  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/02 17:44:10:247  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/02 17:44:10:247  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/02 17:44:10:263  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/02 17:44:10:263  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/02 17:44:10:263  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/02 17:44:10:263  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 17:44:10:341  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 17:44:10:419  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 17:44:10:513  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/07/02 17:44:13:825  ACTION: Write C1020: Address=0x0E Data=0xD9
2013/07/02 17:44:13:903  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 17:44:13:982  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/07/02 17:44:17:294  ACTION: Write C1020: Address=0x0E Data=0x59
2013/07/02 17:44:17:372  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 17:44:17:450  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 17:44:17:950  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 17:44:19:044  ACTION: Write PRB FPGA: Address=0x3024 Data=0x36
2013/07/02 17:44:19:044  ACTION: Write PRB FPGA: Address=0x3026 Data=0x16
2013/07/02 17:44:19:044  ACTION: Write PRB FPGA: Address=0x3028 Data=0x87
2013/07/02 17:44:19:044  ACTION: Write PRB FPGA: Address=0x302C Data=0x36
2013/07/02 17:44:19:044  ACTION: Write PRB FPGA: Address=0x302E Data=0x21
2013/07/02 17:44:19:044  ACTION: Write PRB FPGA: Address=0x3030 Data=0x31
2013/07/02 17:44:19:060  ACTION: Write PRB FPGA: Address=0x305E Data=0x36
2013/07/02 17:44:19:060  ACTION: Write PRB FPGA: Address=0x3060 Data=0x16
2013/07/02 17:44:19:060  ACTION: Write PRB FPGA: Address=0x3062 Data=0x87
2013/07/02 17:44:19:060  ACTION: Write PRB FPGA: Address=0x3066 Data=0x36
2013/07/02 17:44:19:060  ACTION: Write PRB FPGA: Address=0x3068 Data=0x21
2013/07/02 17:44:19:060  ACTION: Write PRB FPGA: Address=0x306A Data=0x31
2013/07/02 17:44:19:060  ACTION: Calibrate CC1020
2013/07/02 17:44:19:153  INFO:   CC1020 calibration passed
2013/07/02 17:44:19:466  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 17:44:19:466  ACTION: Read C1020: Address 0x04 Data=0x36
2013/07/02 17:44:19:466  ACTION: Read C1020: Address 0x05 Data=0x16
2013/07/02 17:44:19:466  ACTION: Read C1020: Address 0x06 Data=0x87
2013/07/02 17:44:19:466  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 17:44:19:466  ACTION: Read C1020: Address 0x08 Data=0x36
2013/07/02 17:44:19:466  ACTION: Read C1020: Address 0x09 Data=0x21
2013/07/02 17:44:19:482  ACTION: Read C1020: Address 0x0A Data=0x31
2013/07/02 17:44:19:482  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 17:44:19:482  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 17:44:19:482  ACTION: Read C1020: Address 0x45 Data=0x5C
2013/07/02 17:44:19:482  ACTION: Read C1020: Address 0x46 Data=0x67
2013/07/02 17:44:19:482  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 17:44:19:482  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 17:44:19:482  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/02 17:44:19:482  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/02 17:44:19:482  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 17:44:19:497  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/02 17:44:19:497  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/02 17:44:19:497  ACTION: Calibrate CC1020
2013/07/02 17:44:19:575  INFO:   CC1020 calibration passed
2013/07/02 17:44:19:888  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 17:44:19:888  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 17:44:19:888  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 17:44:19:888  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 17:44:19:888  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 17:44:19:888  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 17:44:19:888  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 17:44:19:903  ACTION: Read C1020: Address 0x0A Data=0xCB
