2013/06/30 18:05:27:234  INFO:   Loaded Symbol File C:\ISV System\Config\FirmwareSymbols\build33136.sym for firmware Build #33136
2013/06/30 18:05:27:296  INFO:   CommunicationSystemLog properties: .\CommunicationSystem.logger.properties
2013/06/30 18:05:27:296  INFO:   CommunicationSystemLog log       : .\logs\prbCalRssiTxScriptLog 2013.06.30 18.05.27_CommunicationSystem.Log
2013/06/30 18:05:35:000  INFO:   Setting the event sink for ScriptEngineProcedure
2013/06/30 18:05:35:000  INFO:   Program parameters checks are enabled
2013/06/30 18:05:35:015  INFO:   ********************************************************************************
2013/06/30 18:05:35:015  INFO:   Starting ScriptEngineProcedure, Assembly  version 
2013/06/30 18:05:35:015  INFO:   Config: ICD (NCommunicationSystem ver: nCommunicationSystem, Version=1.8.2.1, Culture=neutral, PublicKeyToken=56b5378c99c0bcfd; FTDI Driver ver: 2.08.28.0; PRB FPGA ver: 18)
2013/06/30 18:05:35:015  INFO:   Setting the radio board transmit power to level 0x7.
2013/06/30 18:05:35:031  INFO:   Radio board power level set to 7.
2013/06/30 18:05:35:031  INFO:   ECG Timeout Interval set to 10 seconds.
2013/06/30 18:05:35:031  STATE:  Changing state to ScriptExecStateMachine.WaitForNextCmdState, ID[1]
2013/06/30 18:05:35:031  INFO:   FwDvtSystem Started the event processing thread
2013/06/30 18:05:35:125  ACTION: Read PRB FPGA: Address=0x3000 Data=0x12
2013/06/30 18:05:36:156  ACTION: Read C1020: Address 0x04 Data=0x35
2013/06/30 18:05:36:156  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/06/30 18:05:36:156  ACTION: Read C1020: Address 0x06 Data=0x21
2013/06/30 18:05:36:156  ACTION: Read C1020: Address 0x07 Data=0x38
2013/06/30 18:05:36:156  ACTION: Read C1020: Address 0x08 Data=0x35
2013/06/30 18:05:36:156  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/06/30 18:05:36:156  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/06/30 18:05:36:156  ACTION: Read C1020: Address 0x0B Data=0x38
2013/06/30 18:05:36:171  ACTION: Read C1020: Address 0x1D Data=0x00
2013/06/30 18:05:36:171  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/06/30 18:05:36:171  ACTION: Read C1020: Address 0x46 Data=0x66
2013/06/30 18:05:36:171  ACTION: Read C1020: Address 0x47 Data=0x44
2013/06/30 18:05:36:171  ACTION: Write PRB FPGA: Address=0x1008 Data=0x10
2013/06/30 18:05:36:578  ACTION: Read PRB FPGA: Address=0x1020 Data=0x00
2013/06/30 18:05:36:578  ACTION: Read PRB FPGA: Address=0x1026 Data=0x00
2013/06/30 18:05:36:578  ACTION: Read PRB FPGA: Address=0x1022 Data=0x25
2013/06/30 18:05:36:578  ACTION: Read PRB FPGA: Address=0x1024 Data=0x26
2013/06/30 18:05:36:578  ACTION: Read C1020: Address 0x04 Data=0x35
2013/06/30 18:05:36:578  ACTION: Read C1020: Address 0x05 Data=0xD8
2013/06/30 18:05:36:593  ACTION: Read C1020: Address 0x06 Data=0x15
2013/06/30 18:05:36:609  ACTION: Read C1020: Address 0x08 Data=0x35
2013/06/30 18:05:36:609  ACTION: Read C1020: Address 0x09 Data=0xE2
2013/06/30 18:05:36:609  ACTION: Read C1020: Address 0x0A Data=0xBF
2013/06/30 18:05:36:625  ACTION: Write C1020: Address=0x00 Data=0x01
2013/06/30 18:05:36:703  ACTION: Read C1020: Address 0x10 Data=0x22
2013/06/30 18:05:36:796  ACTION: Read C1020: Address 0x42 Data=0x1F
2013/06/30 18:05:36:796  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/06/30 18:05:36:796  ACTION: Read C1020: Address 0x42 Data=0x1E
2013/06/30 18:05:36:796  ACTION: Read C1020: Address 0x42 Data=0x21
2013/06/30 18:05:36:796  ACTION: Read C1020: Address 0x42 Data=0x1E
2013/06/30 18:05:36:812  ACTION: Read C1020: Address 0x42 Data=0x25
2013/06/30 18:05:36:812  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/06/30 18:05:36:812  ACTION: Read C1020: Address 0x42 Data=0x1E
2013/06/30 18:05:36:812  ACTION: Read C1020: Address 0x42 Data=0x1E
2013/06/30 18:05:36:812  ACTION: Read C1020: Address 0x42 Data=0x23
2013/06/30 18:05:36:828  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/06/30 18:05:36:921  ACTION: Read C1020: Address 0x0D Data=0x50
2013/06/30 18:05:37:000  ACTION: Read C1020: Address 0x0E Data=0x59
2013/06/30 18:05:37:078  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/06/30 18:05:37:093  ACTION: Write C1020: Address=0x0E Data=0xD9
2013/06/30 18:05:37:171  ACTION: Read C1020: Address 0x0D Data=0x50
2013/06/30 18:05:37:250  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/06/30 18:05:37:750  ACTION: Write C1020: Address=0x0D Data=0x54
2013/06/30 18:05:37:843  ACTION: Read C1020: Address 0x0D Data=0x54
2013/06/30 18:05:37:921  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/06/30 18:05:38:421  ACTION: Write C1020: Address=0x0E Data=0x59
2013/06/30 18:05:38:500  ACTION: Read C1020: Address 0x0D Data=0x54
2013/06/30 18:05:38:578  ACTION: Read C1020: Address 0x0E Data=0x59
2013/06/30 18:05:39:093  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/06/30 18:05:39:093  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/06/30 18:05:39:093  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/06/30 18:05:39:093  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/06/30 18:05:39:093  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/06/30 18:05:39:093  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/06/30 18:05:39:093  ACTION: Write PRB FPGA: Address=0x305E Data=0x35
2013/06/30 18:05:39:109  ACTION: Write PRB FPGA: Address=0x3060 Data=0xF0
2013/06/30 18:05:39:109  ACTION: Write PRB FPGA: Address=0x3062 Data=0x21
2013/06/30 18:05:39:109  ACTION: Write PRB FPGA: Address=0x3066 Data=0x35
2013/06/30 18:05:39:109  ACTION: Write PRB FPGA: Address=0x3068 Data=0xFA
2013/06/30 18:05:39:109  ACTION: Write PRB FPGA: Address=0x306A Data=0xCB
2013/06/30 18:05:39:109  ACTION: Calibrate CC1020
2013/06/30 18:05:39:203  INFO:   CC1020 calibration passed
2013/06/30 18:05:39:500  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/06/30 18:05:39:515  ACTION: Read C1020: Address 0x04 Data=0x35
2013/06/30 18:05:39:515  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/06/30 18:05:39:515  ACTION: Read C1020: Address 0x06 Data=0x21
2013/06/30 18:05:39:515  ACTION: Read C1020: Address 0x07 Data=0x38
2013/06/30 18:05:39:515  ACTION: Read C1020: Address 0x08 Data=0x35
2013/06/30 18:05:39:515  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/06/30 18:05:39:515  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/06/30 18:05:39:515  ACTION: Read C1020: Address 0x0B Data=0x38
2013/06/30 18:05:39:515  ACTION: Read C1020: Address 0x1D Data=0x00
2013/06/30 18:05:39:531  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/06/30 18:05:39:531  ACTION: Read C1020: Address 0x46 Data=0x66
2013/06/30 18:05:39:531  ACTION: Read C1020: Address 0x47 Data=0x44
2013/06/30 18:05:39:531  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/06/30 18:05:39:531  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/06/30 18:05:39:531  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/06/30 18:05:39:531  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/06/30 18:05:39:531  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/06/30 18:05:39:531  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/06/30 18:05:39:531  ACTION: Calibrate CC1020
2013/06/30 18:05:39:625  INFO:   CC1020 calibration passed
2013/06/30 18:05:39:921  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/06/30 18:05:39:937  ACTION: Read C1020: Address 0x04 Data=0x35
2013/06/30 18:05:39:937  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/06/30 18:05:39:937  ACTION: Read C1020: Address 0x06 Data=0x21
2013/06/30 18:05:39:937  ACTION: Read C1020: Address 0x07 Data=0x38
2013/06/30 18:05:39:937  ACTION: Read C1020: Address 0x08 Data=0x35
2013/06/30 18:05:39:937  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/06/30 18:05:39:937  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/06/30 18:05:39:937  ACTION: Read C1020: Address 0x0B Data=0x38
2013/06/30 18:05:39:937  ACTION: Read C1020: Address 0x1D Data=0x00
2013/06/30 18:05:39:953  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/06/30 18:05:39:953  ACTION: Read C1020: Address 0x46 Data=0x66
2013/06/30 18:05:39:968  ACTION: Read C1020: Address 0x47 Data=0x44
2013/06/30 18:05:39:968  ACTION: Write PRB FPGA: Address=0x1008 Data=0x10
2013/06/30 18:05:40:359  ACTION: Read PRB FPGA: Address=0x1020 Data=0x00
2013/06/30 18:05:40:375  ACTION: Read PRB FPGA: Address=0x1026 Data=0x00
2013/06/30 18:05:40:375  ACTION: Read PRB FPGA: Address=0x1022 Data=0x24
2013/06/30 18:05:40:375  ACTION: Read PRB FPGA: Address=0x1024 Data=0x26
2013/06/30 18:05:40:375  ACTION: Read C1020: Address 0x04 Data=0x35
2013/06/30 18:05:40:375  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/06/30 18:05:40:375  ACTION: Read C1020: Address 0x06 Data=0x21
2013/06/30 18:05:40:375  ACTION: Read C1020: Address 0x08 Data=0x35
2013/06/30 18:05:40:375  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/06/30 18:05:40:375  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/06/30 18:05:40:375  ACTION: Write C1020: Address=0x00 Data=0x01
2013/06/30 18:05:40:468  ACTION: Read C1020: Address 0x10 Data=0x22
2013/06/30 18:05:40:546  ACTION: Read C1020: Address 0x42 Data=0x22
2013/06/30 18:05:40:546  ACTION: Read C1020: Address 0x42 Data=0x22
2013/06/30 18:05:40:546  ACTION: Read C1020: Address 0x42 Data=0x22
2013/06/30 18:05:40:546  ACTION: Read C1020: Address 0x42 Data=0x23
2013/06/30 18:05:40:546  ACTION: Read C1020: Address 0x42 Data=0x23
2013/06/30 18:05:40:562  ACTION: Read C1020: Address 0x42 Data=0x19
2013/06/30 18:05:40:562  ACTION: Read C1020: Address 0x42 Data=0x1D
2013/06/30 18:05:40:562  ACTION: Read C1020: Address 0x42 Data=0x23
2013/06/30 18:05:40:562  ACTION: Read C1020: Address 0x42 Data=0x22
2013/06/30 18:05:40:562  ACTION: Read C1020: Address 0x42 Data=0x23
2013/06/30 18:05:40:562  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/06/30 18:05:40:640  ACTION: Read C1020: Address 0x0D Data=0x50
2013/06/30 18:05:40:734  ACTION: Read C1020: Address 0x0E Data=0x59
2013/06/30 18:05:40:812  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/06/30 18:05:40:812  ACTION: Write C1020: Address=0x0E Data=0xD9
2013/06/30 18:05:40:890  ACTION: Read C1020: Address 0x0D Data=0x50
2013/06/30 18:05:40:984  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/06/30 18:05:41:484  ACTION: Write C1020: Address=0x0D Data=0x54
2013/06/30 18:05:41:562  ACTION: Read C1020: Address 0x0D Data=0x54
2013/06/30 18:05:41:640  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/06/30 18:05:42:140  ACTION: Write C1020: Address=0x0E Data=0x59
2013/06/30 18:05:42:234  ACTION: Read C1020: Address 0x0D Data=0x54
2013/06/30 18:05:42:312  ACTION: Read C1020: Address 0x0E Data=0x59
2013/06/30 18:05:42:812  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/06/30 18:05:42:812  ACTION: Write PRB FPGA: Address=0x3026 Data=0xCC
2013/06/30 18:05:42:812  ACTION: Write PRB FPGA: Address=0x3028 Data=0xD3
2013/06/30 18:05:42:812  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/06/30 18:05:42:812  ACTION: Write PRB FPGA: Address=0x302E Data=0xD7
2013/06/30 18:05:42:812  ACTION: Write PRB FPGA: Address=0x3030 Data=0x7F
2013/06/30 18:05:42:812  ACTION: Write PRB FPGA: Address=0x305E Data=0x35
2013/06/30 18:05:42:812  ACTION: Write PRB FPGA: Address=0x3060 Data=0xCC
2013/06/30 18:05:42:812  ACTION: Write PRB FPGA: Address=0x3062 Data=0xD3
2013/06/30 18:05:42:812  ACTION: Write PRB FPGA: Address=0x3066 Data=0x35
2013/06/30 18:05:42:812  ACTION: Write PRB FPGA: Address=0x3068 Data=0xD7
2013/06/30 18:05:42:828  ACTION: Write PRB FPGA: Address=0x306A Data=0x7F
2013/06/30 18:05:42:828  ACTION: Calibrate CC1020
2013/06/30 18:05:42:906  INFO:   CC1020 calibration passed
2013/06/30 18:05:43:218  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/06/30 18:05:43:218  ACTION: Read C1020: Address 0x04 Data=0x35
2013/06/30 18:05:43:218  ACTION: Read C1020: Address 0x05 Data=0xCC
2013/06/30 18:05:43:218  ACTION: Read C1020: Address 0x06 Data=0xD3
2013/06/30 18:05:43:218  ACTION: Read C1020: Address 0x07 Data=0x38
2013/06/30 18:05:43:218  ACTION: Read C1020: Address 0x08 Data=0x35
2013/06/30 18:05:43:218  ACTION: Read C1020: Address 0x09 Data=0xD7
2013/06/30 18:05:43:218  ACTION: Read C1020: Address 0x0A Data=0x7F
2013/06/30 18:05:43:218  ACTION: Read C1020: Address 0x0B Data=0x38
2013/06/30 18:05:43:234  ACTION: Read C1020: Address 0x1D Data=0x00
2013/06/30 18:05:43:234  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/06/30 18:05:43:234  ACTION: Read C1020: Address 0x46 Data=0x66
2013/06/30 18:05:43:234  ACTION: Read C1020: Address 0x47 Data=0x44
2013/06/30 18:05:43:234  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/06/30 18:05:43:234  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/06/30 18:05:43:234  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/06/30 18:05:43:234  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/06/30 18:05:43:234  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/06/30 18:05:43:234  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/06/30 18:05:43:234  ACTION: Calibrate CC1020
2013/06/30 18:05:43:328  INFO:   CC1020 calibration passed
2013/06/30 18:05:43:625  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/06/30 18:05:43:625  ACTION: Read C1020: Address 0x04 Data=0x35
2013/06/30 18:05:43:640  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/06/30 18:05:43:640  ACTION: Read C1020: Address 0x06 Data=0x21
2013/06/30 18:05:43:640  ACTION: Read C1020: Address 0x07 Data=0x38
2013/06/30 18:05:43:640  ACTION: Read C1020: Address 0x08 Data=0x35
2013/06/30 18:05:43:640  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/06/30 18:05:43:640  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/06/30 18:05:43:640  ACTION: Read C1020: Address 0x0B Data=0x38
2013/06/30 18:05:43:640  ACTION: Read C1020: Address 0x1D Data=0x00
2013/06/30 18:05:43:640  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/06/30 18:05:43:640  ACTION: Read C1020: Address 0x46 Data=0x66
2013/06/30 18:05:43:640  ACTION: Read C1020: Address 0x47 Data=0x44
2013/06/30 18:05:43:640  ACTION: Write PRB FPGA: Address=0x1008 Data=0x10
2013/06/30 18:05:44:046  ACTION: Read PRB FPGA: Address=0x1020 Data=0x00
2013/06/30 18:05:44:046  ACTION: Read PRB FPGA: Address=0x1026 Data=0x00
2013/06/30 18:05:44:062  ACTION: Read PRB FPGA: Address=0x1022 Data=0x25
2013/06/30 18:05:44:062  ACTION: Read PRB FPGA: Address=0x1024 Data=0x25
2013/06/30 18:05:44:062  ACTION: Read C1020: Address 0x04 Data=0x35
2013/06/30 18:05:44:062  ACTION: Read C1020: Address 0x05 Data=0xCC
2013/06/30 18:05:44:062  ACTION: Read C1020: Address 0x06 Data=0xD3
2013/06/30 18:05:44:062  ACTION: Read C1020: Address 0x08 Data=0x35
2013/06/30 18:05:44:062  ACTION: Read C1020: Address 0x09 Data=0xD7
2013/06/30 18:05:44:062  ACTION: Read C1020: Address 0x0A Data=0x7F
2013/06/30 18:05:44:062  ACTION: Write C1020: Address=0x00 Data=0x01
2013/06/30 18:05:44:140  ACTION: Read C1020: Address 0x10 Data=0x22
2013/06/30 18:05:44:234  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/06/30 18:05:44:234  ACTION: Read C1020: Address 0x42 Data=0x21
2013/06/30 18:05:44:234  ACTION: Read C1020: Address 0x42 Data=0x1E
2013/06/30 18:05:44:234  ACTION: Read C1020: Address 0x42 Data=0x22
2013/06/30 18:05:44:234  ACTION: Read C1020: Address 0x42 Data=0x20
2013/06/30 18:05:44:234  ACTION: Read C1020: Address 0x42 Data=0x20
2013/06/30 18:05:44:234  ACTION: Read C1020: Address 0x42 Data=0x1D
2013/06/30 18:05:44:234  ACTION: Read C1020: Address 0x42 Data=0x19
2013/06/30 18:05:44:250  ACTION: Read C1020: Address 0x42 Data=0x21
2013/06/30 18:05:44:250  ACTION: Read C1020: Address 0x42 Data=0x22
2013/06/30 18:05:44:250  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/06/30 18:05:44:328  ACTION: Read C1020: Address 0x0D Data=0x50
2013/06/30 18:05:44:406  ACTION: Read C1020: Address 0x0E Data=0x59
2013/06/30 18:05:44:484  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/06/30 18:05:44:484  ACTION: Write C1020: Address=0x0E Data=0xD9
2013/06/30 18:05:44:578  ACTION: Read C1020: Address 0x0D Data=0x50
2013/06/30 18:05:44:656  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/06/30 18:05:45:156  ACTION: Write C1020: Address=0x0D Data=0x54
2013/06/30 18:05:45:234  ACTION: Read C1020: Address 0x0D Data=0x54
2013/06/30 18:05:45:312  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/06/30 18:05:45:812  ACTION: Write C1020: Address=0x0E Data=0x59
2013/06/30 18:05:45:906  ACTION: Read C1020: Address 0x0D Data=0x54
2013/06/30 18:05:45:984  ACTION: Read C1020: Address 0x0E Data=0x59
2013/06/30 18:05:46:484  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/06/30 18:05:46:484  ACTION: Write PRB FPGA: Address=0x3026 Data=0x16
2013/06/30 18:05:46:484  ACTION: Write PRB FPGA: Address=0x3028 Data=0x87
2013/06/30 18:05:46:484  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/06/30 18:05:46:484  ACTION: Write PRB FPGA: Address=0x302E Data=0x21
2013/06/30 18:05:46:484  ACTION: Write PRB FPGA: Address=0x3030 Data=0x31
2013/06/30 18:05:46:500  ACTION: Write PRB FPGA: Address=0x305E Data=0x36
2013/06/30 18:05:46:500  ACTION: Write PRB FPGA: Address=0x3060 Data=0x16
2013/06/30 18:05:46:500  ACTION: Write PRB FPGA: Address=0x3062 Data=0x87
2013/06/30 18:05:46:500  ACTION: Write PRB FPGA: Address=0x3066 Data=0x36
2013/06/30 18:05:46:500  ACTION: Write PRB FPGA: Address=0x3068 Data=0x21
2013/06/30 18:05:46:500  ACTION: Write PRB FPGA: Address=0x306A Data=0x31
2013/06/30 18:05:46:500  ACTION: Calibrate CC1020
2013/06/30 18:05:46:593  INFO:   CC1020 calibration passed
2013/06/30 18:05:46:906  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/06/30 18:05:46:906  ACTION: Read C1020: Address 0x04 Data=0x35
2013/06/30 18:05:46:906  ACTION: Read C1020: Address 0x05 Data=0x16
2013/06/30 18:05:46:906  ACTION: Read C1020: Address 0x06 Data=0x87
2013/06/30 18:05:46:906  ACTION: Read C1020: Address 0x07 Data=0x38
2013/06/30 18:05:46:906  ACTION: Read C1020: Address 0x08 Data=0x35
2013/06/30 18:05:46:906  ACTION: Read C1020: Address 0x09 Data=0x21
2013/06/30 18:05:46:906  ACTION: Read C1020: Address 0x0A Data=0x31
2013/06/30 18:05:46:906  ACTION: Read C1020: Address 0x0B Data=0x38
2013/06/30 18:05:46:906  ACTION: Read C1020: Address 0x1D Data=0x00
2013/06/30 18:05:46:921  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/06/30 18:05:46:921  ACTION: Read C1020: Address 0x46 Data=0x64
2013/06/30 18:05:46:921  ACTION: Read C1020: Address 0x47 Data=0x44
2013/06/30 18:05:46:921  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/06/30 18:05:46:921  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/06/30 18:05:46:921  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/06/30 18:05:46:921  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/06/30 18:05:46:921  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/06/30 18:05:46:921  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/06/30 18:05:46:921  ACTION: Calibrate CC1020
2013/06/30 18:05:47:015  INFO:   CC1020 calibration passed
2013/06/30 18:05:47:312  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/06/30 18:05:47:312  ACTION: Read C1020: Address 0x04 Data=0x35
2013/06/30 18:05:47:312  ACTION: Read C1020: Address 0x05 Data=0xF0
