2013/07/01 12:35:51:937  INFO:   Loaded Symbol File C:\ISV System\Config\FirmwareSymbols\build33136.sym for firmware Build #33136
2013/07/01 12:35:52:000  INFO:   CommunicationSystemLog properties: .\CommunicationSystem.logger.properties
2013/07/01 12:35:52:000  INFO:   CommunicationSystemLog log       : .\logs\prbRssiScriptLog 2013.07.01 12.35.51_CommunicationSystem.Log
2013/07/01 12:35:59:671  INFO:   Setting the event sink for ScriptEngineProcedure
2013/07/01 12:35:59:671  INFO:   Program parameters checks are enabled
2013/07/01 12:35:59:671  INFO:   ********************************************************************************
2013/07/01 12:35:59:671  INFO:   Starting ScriptEngineProcedure, Assembly  version 
2013/07/01 12:35:59:687  INFO:   Config: ICD (NCommunicationSystem ver: nCommunicationSystem, Version=1.8.2.1, Culture=neutral, PublicKeyToken=56b5378c99c0bcfd; FTDI Driver ver: 2.08.28.0; PRB FPGA ver: 18)
2013/07/01 12:35:59:687  INFO:   Setting the radio board transmit power to level 0x7.
2013/07/01 12:35:59:687  INFO:   Radio board power level set to 7.
2013/07/01 12:35:59:687  INFO:   ECG Timeout Interval set to 10 seconds.
2013/07/01 12:35:59:687  STATE:  Changing state to ScriptExecStateMachine.WaitForNextCmdState, ID[1]
2013/07/01 12:35:59:687  INFO:   FwDvtSystem Started the event processing thread
2013/07/01 12:36:00:015  ACTION: Read PRB FPGA: Address=0x3000 Data=0x12
2013/07/01 12:36:04:609  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:04:609  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:04:609  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:04:609  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:04:609  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:36:04:609  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:04:609  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:36:04:609  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:36:06:703  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:36:06:781  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:36:06:781  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:06:781  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:36:06:781  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/01 12:36:06:781  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:36:06:781  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:06:781  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:06:781  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:36:06:781  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:36:06:781  ACTION: Read C1020: Address 0x42 Data=0x1D
2013/07/01 12:36:06:781  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:36:08:875  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:36:08:953  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:08:953  ACTION: Read C1020: Address 0x42 Data=0x14
2013/07/01 12:36:08:953  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:36:08:953  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:08:953  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:08:953  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:08:953  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:08:953  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:08:953  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:08:953  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:08:953  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:36:11:046  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:36:11:125  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:36:11:125  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:36:11:125  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:36:11:125  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:36:11:125  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:11:125  ACTION: Read C1020: Address 0x42 Data=0x14
2013/07/01 12:36:11:125  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:11:125  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:11:125  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:36:11:125  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:11:125  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:36:13:218  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:36:13:296  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:13:296  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:36:13:296  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:36:13:296  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:13:296  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:36:13:296  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:36:13:296  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:13:296  ACTION: Read C1020: Address 0x42 Data=0x14
2013/07/01 12:36:13:296  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:13:296  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/01 12:36:13:296  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:36:15:390  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:36:15:468  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:15:468  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:15:468  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:36:15:468  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:36:15:468  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:36:15:468  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:36:15:468  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:15:468  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:36:15:468  ACTION: Read C1020: Address 0x42 Data=0x14
2013/07/01 12:36:15:484  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:15:484  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:36:17:562  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:36:17:640  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:36:17:640  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:36:17:640  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:36:17:640  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:36:17:640  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:36:17:640  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:36:17:640  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:17:640  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:17:640  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:36:17:656  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:17:656  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:36:19:734  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:36:19:812  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:19:812  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:19:812  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:36:19:812  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:36:19:812  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:19:812  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:19:812  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:19:812  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:36:19:828  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:19:828  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:19:828  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:36:21:906  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:36:21:984  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:21:984  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:36:21:984  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:21:984  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:36:21:984  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:36:21:984  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:21:984  ACTION: Read C1020: Address 0x42 Data=0x13
2013/07/01 12:36:22:000  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:22:000  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:36:22:000  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:22:000  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:36:24:078  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:36:24:156  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:36:24:156  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:36:24:156  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:36:24:156  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:36:24:156  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:24:156  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/01 12:36:24:156  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:24:171  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:36:24:171  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:36:24:171  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:36:24:171  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:36:26:250  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:36:26:328  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:26:328  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:26:328  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:26:328  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:26:328  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:26:328  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:26:328  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:36:26:343  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:26:343  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:36:26:343  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:36:26:343  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:36:28:421  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:36:28:500  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:28:500  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:28:500  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:36:28:500  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:36:28:500  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:36:28:500  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:28:500  ACTION: Read C1020: Address 0x42 Data=0x1F
2013/07/01 12:36:28:500  ACTION: Read C1020: Address 0x42 Data=0x14
2013/07/01 12:36:28:500  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:28:515  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:28:515  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:36:28:593  ACTION: Write C1020: Address=0x04 Data=0x35
2013/07/01 12:36:28:593  ACTION: Write C1020: Address=0x05 Data=0xF0
2013/07/01 12:36:28:593  ACTION: Write C1020: Address=0x06 Data=0x21
2013/07/01 12:36:28:593  ACTION: Write C1020: Address=0x08 Data=0x35
2013/07/01 12:36:28:593  ACTION: Write C1020: Address=0x09 Data=0xFA
2013/07/01 12:36:28:593  ACTION: Write C1020: Address=0x0A Data=0xCB
2013/07/01 12:36:30:593  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:36:30:671  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:30:687  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:36:30:687  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:30:687  ACTION: Read C1020: Address 0x42 Data=0x14
2013/07/01 12:36:30:687  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:30:687  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:30:687  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:36:30:687  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:36:30:687  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:30:687  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:36:30:687  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:36:32:765  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:36:32:843  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:36:32:859  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:32:859  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:36:32:859  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:32:859  ACTION: Read C1020: Address 0x42 Data=0x13
2013/07/01 12:36:32:859  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:36:32:859  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:36:32:859  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:36:32:859  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:32:859  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:36:32:859  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:36:34:937  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:36:35:015  ACTION: Read C1020: Address 0x42 Data=0x13
2013/07/01 12:36:35:031  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:36:35:031  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:35:031  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:36:35:031  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:36:35:031  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:36:35:031  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:35:031  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:36:35:031  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:35:031  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:35:031  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:36:37:109  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:36:37:187  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:36:37:203  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:37:203  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:36:37:203  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:36:37:203  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:36:37:203  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:36:37:203  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:36:37:203  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:36:37:203  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:36:37:203  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:37:203  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:36:39:281  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:36:39:359  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:39:375  ACTION: Read C1020: Address 0x42 Data=0x12
2013/07/01 12:36:39:375  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:36:39:375  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:36:39:375  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:39:375  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/01 12:36:39:375  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:36:39:375  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:36:39:375  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:39:375  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:36:39:375  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:36:41:453  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:36:41:531  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:36:41:546  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:41:546  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:36:41:546  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:36:41:546  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:36:41:546  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:36:41:546  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:36:41:546  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:36:41:546  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:36:41:546  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:36:41:546  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:36:43:625  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:36:43:703  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:43:718  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:36:43:718  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:43:718  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:36:43:718  ACTION: Read C1020: Address 0x42 Data=0x14
2013/07/01 12:36:43:718  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:43:718  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:43:718  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:36:43:718  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:36:43:718  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:43:718  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:36:45:796  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:36:45:875  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:36:45:890  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:36:45:890  ACTION: Read C1020: Address 0x42 Data=0x14
2013/07/01 12:36:45:890  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:45:890  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:45:890  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:36:45:890  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:36:45:890  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:45:890  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:36:45:890  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:36:45:890  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:36:47:968  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:36:48:046  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:48:062  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:36:48:062  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:48:062  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:48:062  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:36:48:062  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:36:48:062  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:36:48:062  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:36:48:062  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:48:062  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:48:062  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:36:50:140  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:36:50:218  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:50:218  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:50:218  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:36:50:234  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:36:50:234  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:36:50:234  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:36:50:234  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:36:50:234  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:36:50:234  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:36:50:234  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:36:50:234  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:36:52:312  ACTION: Write C1020: Address=0x00 Data=0x01
