2013/07/01 12:16:52:953  INFO:   Loaded Symbol File C:\ISV System\Config\FirmwareSymbols\build33136.sym for firmware Build #33136
2013/07/01 12:16:53:015  INFO:   CommunicationSystemLog properties: .\CommunicationSystem.logger.properties
2013/07/01 12:16:53:015  INFO:   CommunicationSystemLog log       : .\logs\prbRssiScriptLog 2013.07.01 12.16.52_CommunicationSystem.Log
2013/07/01 12:17:00:625  INFO:   Setting the event sink for ScriptEngineProcedure
2013/07/01 12:17:00:625  INFO:   Program parameters checks are enabled
2013/07/01 12:17:00:625  INFO:   ********************************************************************************
2013/07/01 12:17:00:625  INFO:   Starting ScriptEngineProcedure, Assembly  version 
2013/07/01 12:17:00:640  INFO:   Config: ICD (NCommunicationSystem ver: nCommunicationSystem, Version=1.8.2.1, Culture=neutral, PublicKeyToken=56b5378c99c0bcfd; FTDI Driver ver: 2.08.28.0; PRB FPGA ver: 18)
2013/07/01 12:17:00:640  INFO:   Setting the radio board transmit power to level 0x7.
2013/07/01 12:17:00:640  INFO:   Radio board power level set to 7.
2013/07/01 12:17:00:640  INFO:   ECG Timeout Interval set to 10 seconds.
2013/07/01 12:17:00:640  STATE:  Changing state to ScriptExecStateMachine.WaitForNextCmdState, ID[1]
2013/07/01 12:17:00:640  INFO:   FwDvtSystem Started the event processing thread
2013/07/01 12:17:00:671  ACTION: Read PRB FPGA: Address=0x3000 Data=0x12
2013/07/01 12:17:07:406  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:17:07:500  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:17:07:500  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:17:07:500  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:17:07:500  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:17:07:500  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:07:500  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:17:07:500  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:17:07:500  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:17:07:500  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:17:07:500  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:17:07:500  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:17:09:578  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:17:09:671  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/01 12:17:09:671  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:17:09:671  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:17:09:671  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:17:09:671  ACTION: Read C1020: Address 0x42 Data=0x1D
2013/07/01 12:17:09:671  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:17:09:671  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:17:09:671  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:09:671  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:17:09:671  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:17:09:671  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:17:11:765  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:17:11:843  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:17:11:843  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:17:11:843  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:17:11:843  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/01 12:17:11:843  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:17:11:843  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:17:11:843  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:17:11:843  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:17:11:843  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:11:843  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:17:11:843  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:17:13:937  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:17:14:015  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:14:015  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:17:14:015  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:14:015  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:17:14:015  ACTION: Read C1020: Address 0x42 Data=0x12
2013/07/01 12:17:14:015  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/01 12:17:14:015  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:14:015  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/01 12:17:14:015  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:17:14:015  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:17:14:015  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:17:16:109  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:17:16:187  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:17:16:187  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:17:16:187  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:16:187  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/01 12:17:16:187  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:17:16:187  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:16:187  ACTION: Read C1020: Address 0x42 Data=0x13
2013/07/01 12:17:16:187  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:17:16:203  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:17:16:203  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:17:16:203  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:17:18:281  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:17:18:359  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:17:18:359  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:18:359  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:17:18:359  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:17:18:359  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:18:359  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/01 12:17:18:359  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:17:18:359  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:17:18:359  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:18:375  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:17:18:375  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:17:20:453  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:17:20:531  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:20:531  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:20:531  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:17:20:531  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:17:20:531  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:17:20:531  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:20:531  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:17:20:531  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/01 12:17:20:546  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:17:20:546  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:17:20:546  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:17:22:625  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:17:22:703  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:22:703  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:17:22:703  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:17:22:703  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:17:22:703  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:17:22:703  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:17:22:718  ACTION: Read C1020: Address 0x42 Data=0x14
2013/07/01 12:17:22:718  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:17:22:718  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:17:22:718  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:17:22:718  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:17:24:796  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:17:24:875  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/01 12:17:24:875  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:24:875  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:17:24:875  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/01 12:17:24:875  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:17:24:875  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:17:24:890  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:17:24:890  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:17:24:890  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:17:24:890  ACTION: Read C1020: Address 0x42 Data=0x1D
2013/07/01 12:17:24:890  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:17:26:968  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:17:27:046  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:17:27:046  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:17:27:046  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:27:046  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:17:27:046  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:17:27:046  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:27:062  ACTION: Read C1020: Address 0x42 Data=0x12
2013/07/01 12:17:27:062  ACTION: Read C1020: Address 0x42 Data=0x14
2013/07/01 12:17:27:062  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:17:27:062  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:17:27:062  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:17:29:140  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:17:29:218  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:17:29:218  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:17:29:218  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:17:29:218  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:17:29:218  ACTION: Read C1020: Address 0x42 Data=0x14
2013/07/01 12:17:29:218  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:17:29:234  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/01 12:17:29:234  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:29:234  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:17:29:234  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:17:29:234  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:17:29:312  ACTION: Write C1020: Address=0x04 Data=0x35
2013/07/01 12:17:29:312  ACTION: Write C1020: Address=0x05 Data=0xF0
2013/07/01 12:17:29:312  ACTION: Write C1020: Address=0x06 Data=0x21
2013/07/01 12:17:29:312  ACTION: Write C1020: Address=0x08 Data=0x35
2013/07/01 12:17:29:312  ACTION: Write C1020: Address=0x09 Data=0xFA
2013/07/01 12:17:29:312  ACTION: Write C1020: Address=0x0A Data=0xCB
2013/07/01 12:17:31:312  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:17:31:406  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:17:31:406  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:17:31:406  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/01 12:17:31:406  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:31:406  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:17:31:406  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:17:31:406  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:17:31:406  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:31:406  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:17:31:406  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:17:31:406  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:17:33:484  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:17:33:578  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:33:578  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:17:33:578  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:33:578  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:17:33:578  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:33:578  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:17:33:578  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:17:33:578  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:17:33:578  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:17:33:578  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/01 12:17:33:578  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:17:35:656  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:17:35:750  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:35:750  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:17:35:750  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:35:750  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:35:750  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:17:35:750  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:17:35:750  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:17:35:750  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:17:35:750  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:17:35:750  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:17:35:750  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:17:37:828  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:17:37:906  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:17:37:921  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:17:37:921  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:17:37:921  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:17:37:921  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:17:37:921  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:17:37:921  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:17:37:921  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:17:37:921  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:17:37:921  ACTION: Read C1020: Address 0x42 Data=0x13
2013/07/01 12:17:37:921  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:17:40:000  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:17:40:078  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:17:40:078  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:17:40:093  ACTION: Read C1020: Address 0x42 Data=0x14
2013/07/01 12:17:40:093  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:17:40:093  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:17:40:093  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:17:40:093  ACTION: Read C1020: Address 0x42 Data=0x12
2013/07/01 12:17:40:093  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:17:40:093  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:17:40:093  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/01 12:17:40:093  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:17:42:171  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:17:42:250  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:42:250  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:17:42:265  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/01 12:17:42:265  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:17:42:265  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:17:42:265  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:17:42:265  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:42:265  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:42:265  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:17:42:265  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:17:42:265  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:17:44:343  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:17:44:437  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:17:44:437  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:17:44:437  ACTION: Read C1020: Address 0x42 Data=0x1D
2013/07/01 12:17:44:437  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:17:44:437  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:17:44:437  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:44:437  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:17:44:437  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:44:437  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:17:44:437  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:17:44:437  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:17:46:515  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:17:46:609  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/01 12:17:46:609  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:46:609  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:46:609  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:17:46:609  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:17:46:609  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:17:46:609  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:17:46:609  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:17:46:609  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:17:46:609  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:17:46:609  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:17:48:687  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:17:48:781  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:17:48:781  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:17:48:781  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:17:48:781  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:48:781  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:17:48:781  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:17:48:781  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:17:48:781  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:17:48:781  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:17:48:781  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:17:48:781  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:17:50:859  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:17:50:953  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:17:50:953  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:50:953  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:50:953  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:17:50:953  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:17:50:953  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:17:50:953  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:17:50:953  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:17:50:953  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/01 12:17:50:953  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/01 12:17:50:953  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:17:53:031  ACTION: Write C1020: Address=0x00 Data=0x01
