2013/07/02 12:22:48:921  INFO:   Loaded Symbol File C:\ISV System\Config\FirmwareSymbols\build33136.sym for firmware Build #33136
2013/07/02 12:22:48:983  INFO:   CommunicationSystemLog properties: .\CommunicationSystem.logger.properties
2013/07/02 12:22:48:983  INFO:   CommunicationSystemLog log       : .\logs\prbCalTxScriptLog 2013.07.02 12.22.48_CommunicationSystem.Log
2013/07/02 12:22:56:733  INFO:   Setting the event sink for ScriptEngineProcedure
2013/07/02 12:22:56:733  INFO:   Program parameters checks are enabled
2013/07/02 12:22:56:749  INFO:   ********************************************************************************
2013/07/02 12:22:56:764  INFO:   Starting ScriptEngineProcedure, Assembly  version 
2013/07/02 12:22:56:764  INFO:   Config: ICD (NCommunicationSystem ver: nCommunicationSystem, Version=1.8.2.1, Culture=neutral, PublicKeyToken=56b5378c99c0bcfd; FTDI Driver ver: 2.08.28.0; PRB FPGA ver: 18)
2013/07/02 12:22:56:764  INFO:   Setting the radio board transmit power to level 0x7.
2013/07/02 12:22:56:764  INFO:   Radio board power level set to 7.
2013/07/02 12:22:56:764  INFO:   ECG Timeout Interval set to 10 seconds.
2013/07/02 12:22:56:780  STATE:  Changing state to ScriptExecStateMachine.WaitForNextCmdState, ID[1]
2013/07/02 12:22:56:780  INFO:   FwDvtSystem Started the event processing thread
2013/07/02 12:22:56:842  ACTION: Read PRB FPGA: Address=0x3000 Data=0x12
2013/07/02 12:23:01:951  ACTION: Read PRB FPGA: Address=0x1024 Data=0x1F
2013/07/02 12:23:01:951  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 12:23:01:951  ACTION: Read C1020: Address 0x05 Data=0xD8
2013/07/02 12:23:01:951  ACTION: Read C1020: Address 0x06 Data=0x15
2013/07/02 12:23:01:967  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 12:23:01:967  ACTION: Read C1020: Address 0x09 Data=0xE2
2013/07/02 12:23:01:967  ACTION: Read C1020: Address 0x0A Data=0xBF
2013/07/02 12:23:01:982  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/02 12:23:02:076  ACTION: Read C1020: Address 0x10 Data=0x22
2013/07/02 12:23:02:154  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/02 12:23:02:154  ACTION: Read C1020: Address 0x42 Data=0x12
2013/07/02 12:23:02:154  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/02 12:23:02:154  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/02 12:23:02:170  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/02 12:23:02:170  ACTION: Read C1020: Address 0x42 Data=0x12
2013/07/02 12:23:02:170  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 12:23:02:170  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/02 12:23:02:170  ACTION: Read C1020: Address 0x42 Data=0x11
2013/07/02 12:23:02:170  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/02 12:23:02:185  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 12:23:02:279  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 12:23:02:357  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 12:23:02:435  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/07/02 12:23:12:028  ACTION: Write C1020: Address=0x0E Data=0xD9
2013/07/02 12:23:12:122  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 12:23:12:200  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/07/02 12:23:22:245  ACTION: Write C1020: Address=0x0D Data=0x54
2013/07/02 12:23:22:323  ACTION: Read C1020: Address 0x0D Data=0x54
2013/07/02 12:23:22:417  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/07/02 12:23:22:917  ACTION: Write C1020: Address=0x0E Data=0x59
2013/07/02 12:23:22:995  ACTION: Read C1020: Address 0x0D Data=0x54
2013/07/02 12:23:23:073  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 12:23:24:089  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 12:23:24:089  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/02 12:23:24:089  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/02 12:23:24:089  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 12:23:24:089  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/02 12:23:24:089  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/02 12:23:24:089  ACTION: Write PRB FPGA: Address=0x305E Data=0x35
2013/07/02 12:23:24:089  ACTION: Write PRB FPGA: Address=0x3060 Data=0xF0
2013/07/02 12:23:24:105  ACTION: Write PRB FPGA: Address=0x3062 Data=0x21
2013/07/02 12:23:24:105  ACTION: Write PRB FPGA: Address=0x3066 Data=0x35
2013/07/02 12:23:24:105  ACTION: Write PRB FPGA: Address=0x3068 Data=0xFA
2013/07/02 12:23:24:105  ACTION: Write PRB FPGA: Address=0x306A Data=0xCB
2013/07/02 12:23:24:105  ACTION: Calibrate CC1020
2013/07/02 12:23:24:198  INFO:   CC1020 calibration passed
2013/07/02 12:23:24:495  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 12:23:24:495  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 12:23:24:495  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 12:23:24:495  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 12:23:24:511  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 12:23:24:511  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 12:23:24:511  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 12:23:24:511  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 12:23:24:511  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 12:23:24:511  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 12:23:24:511  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 12:23:24:511  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 12:23:24:526  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 12:23:24:526  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 12:23:24:526  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/02 12:23:24:526  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/02 12:23:24:526  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 12:23:24:526  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/02 12:23:24:526  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/02 12:23:24:526  ACTION: Calibrate CC1020
2013/07/02 12:23:24:620  INFO:   CC1020 calibration passed
2013/07/02 12:23:24:917  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 12:23:24:917  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 12:23:24:917  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 12:23:24:917  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 12:23:24:933  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 12:23:24:933  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 12:23:24:933  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 12:23:24:933  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 12:23:24:933  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 12:23:24:933  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 12:23:24:933  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 12:23:24:933  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 12:23:24:948  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 12:23:24:948  ACTION: Write PRB FPGA: Address=0x1008 Data=0x10
2013/07/02 12:23:25:339  ACTION: Read PRB FPGA: Address=0x1020 Data=0x00
2013/07/02 12:23:25:354  ACTION: Read PRB FPGA: Address=0x1026 Data=0x00
2013/07/02 12:23:25:354  ACTION: Read PRB FPGA: Address=0x1022 Data=0x1D
2013/07/02 12:23:25:354  ACTION: Read PRB FPGA: Address=0x1024 Data=0x1F
2013/07/02 12:23:25:354  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 12:23:25:354  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 12:23:25:354  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 12:23:25:354  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 12:23:25:354  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 12:23:25:354  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 12:23:25:354  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/02 12:23:25:448  ACTION: Read C1020: Address 0x10 Data=0x22
2013/07/02 12:23:25:526  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/02 12:23:25:526  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/02 12:23:25:526  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/02 12:23:25:526  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/02 12:23:25:526  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 12:23:25:542  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/02 12:23:25:542  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/02 12:23:25:542  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/02 12:23:25:542  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/02 12:23:25:542  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 12:23:25:542  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 12:23:25:636  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 12:23:25:714  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 12:23:25:792  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/07/02 12:23:35:337  ACTION: Write C1020: Address=0x0E Data=0xD9
2013/07/02 12:23:35:416  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 12:23:35:494  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/07/02 12:23:45:524  ACTION: Write C1020: Address=0x0D Data=0x54
2013/07/02 12:23:45:617  ACTION: Read C1020: Address 0x0D Data=0x54
2013/07/02 12:23:45:696  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/07/02 12:23:46:195  ACTION: Write C1020: Address=0x0E Data=0x59
2013/07/02 12:23:46:274  ACTION: Read C1020: Address 0x0D Data=0x54
2013/07/02 12:23:46:352  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 12:23:47:367  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 12:23:47:367  ACTION: Write PRB FPGA: Address=0x3026 Data=0xCC
2013/07/02 12:23:47:367  ACTION: Write PRB FPGA: Address=0x3028 Data=0xD3
2013/07/02 12:23:47:367  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 12:23:47:367  ACTION: Write PRB FPGA: Address=0x302E Data=0xD7
2013/07/02 12:23:47:367  ACTION: Write PRB FPGA: Address=0x3030 Data=0x7F
2013/07/02 12:23:47:367  ACTION: Write PRB FPGA: Address=0x305E Data=0x35
2013/07/02 12:23:47:367  ACTION: Write PRB FPGA: Address=0x3060 Data=0xCC
2013/07/02 12:23:47:383  ACTION: Write PRB FPGA: Address=0x3062 Data=0xD3
2013/07/02 12:23:47:383  ACTION: Write PRB FPGA: Address=0x3066 Data=0x35
2013/07/02 12:23:47:383  ACTION: Write PRB FPGA: Address=0x3068 Data=0xD7
2013/07/02 12:23:47:383  ACTION: Write PRB FPGA: Address=0x306A Data=0x7F
2013/07/02 12:23:47:383  ACTION: Calibrate CC1020
2013/07/02 12:23:47:477  INFO:   CC1020 calibration passed
2013/07/02 12:23:47:773  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 12:23:47:789  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 12:23:47:789  ACTION: Read C1020: Address 0x05 Data=0xCC
2013/07/02 12:23:47:789  ACTION: Read C1020: Address 0x06 Data=0xD3
2013/07/02 12:23:47:789  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 12:23:47:789  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 12:23:47:789  ACTION: Read C1020: Address 0x09 Data=0xD7
2013/07/02 12:23:47:789  ACTION: Read C1020: Address 0x0A Data=0x7F
2013/07/02 12:23:47:789  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 12:23:47:805  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 12:23:47:805  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 12:23:47:805  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 12:23:47:805  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 12:23:47:805  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 12:23:47:805  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/02 12:23:47:805  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/02 12:23:47:805  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 12:23:47:805  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/02 12:23:47:805  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/02 12:23:47:805  ACTION: Calibrate CC1020
2013/07/02 12:23:47:898  INFO:   CC1020 calibration passed
2013/07/02 12:23:48:195  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 12:23:48:195  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 12:23:48:211  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 12:23:48:211  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 12:23:48:211  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 12:23:48:211  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 12:23:48:211  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 12:23:48:211  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 12:23:48:211  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 12:23:48:211  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 12:23:48:226  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 12:23:48:226  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 12:23:48:226  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 12:23:48:226  ACTION: Write PRB FPGA: Address=0x1008 Data=0x10
2013/07/02 12:23:48:633  ACTION: Read PRB FPGA: Address=0x1020 Data=0x00
2013/07/02 12:23:48:633  ACTION: Read PRB FPGA: Address=0x1026 Data=0x00
2013/07/02 12:23:48:633  ACTION: Read PRB FPGA: Address=0x1022 Data=0x1F
2013/07/02 12:23:48:633  ACTION: Read PRB FPGA: Address=0x1024 Data=0x1F
2013/07/02 12:23:48:633  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 12:23:48:633  ACTION: Read C1020: Address 0x05 Data=0xCC
2013/07/02 12:23:48:633  ACTION: Read C1020: Address 0x06 Data=0xD3
2013/07/02 12:23:48:633  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 12:23:48:633  ACTION: Read C1020: Address 0x09 Data=0xD7
2013/07/02 12:23:48:648  ACTION: Read C1020: Address 0x0A Data=0x7F
2013/07/02 12:23:48:648  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/02 12:23:48:726  ACTION: Read C1020: Address 0x10 Data=0x22
2013/07/02 12:23:48:804  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 12:23:48:804  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/02 12:23:48:804  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/02 12:23:48:820  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/02 12:23:48:820  ACTION: Read C1020: Address 0x42 Data=0x14
2013/07/02 12:23:48:820  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/02 12:23:48:820  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/02 12:23:48:820  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 12:23:48:820  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/02 12:23:48:820  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/02 12:23:48:820  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 12:23:48:914  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 12:23:48:992  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 12:23:49:070  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/07/02 12:23:58:631  ACTION: Write C1020: Address=0x0E Data=0xD9
2013/07/02 12:23:58:709  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 12:23:58:788  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/07/02 12:24:08:864  ACTION: Write C1020: Address=0x0D Data=0x54
2013/07/02 12:24:08:958  ACTION: Read C1020: Address 0x0D Data=0x54
2013/07/02 12:24:09:036  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/07/02 12:24:09:536  ACTION: Write C1020: Address=0x0E Data=0x59
2013/07/02 12:24:09:614  ACTION: Read C1020: Address 0x0D Data=0x54
2013/07/02 12:24:09:692  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 12:24:10:692  ACTION: Write PRB FPGA: Address=0x3024 Data=0x36
2013/07/02 12:24:10:708  ACTION: Write PRB FPGA: Address=0x3026 Data=0x16
2013/07/02 12:24:10:708  ACTION: Write PRB FPGA: Address=0x3028 Data=0x87
2013/07/02 12:24:10:708  ACTION: Write PRB FPGA: Address=0x302C Data=0x36
2013/07/02 12:24:10:708  ACTION: Write PRB FPGA: Address=0x302E Data=0x21
2013/07/02 12:24:10:708  ACTION: Write PRB FPGA: Address=0x3030 Data=0x31
2013/07/02 12:24:10:708  ACTION: Write PRB FPGA: Address=0x305E Data=0x36
2013/07/02 12:24:10:724  ACTION: Write PRB FPGA: Address=0x3060 Data=0x16
2013/07/02 12:24:10:724  ACTION: Write PRB FPGA: Address=0x3062 Data=0x87
2013/07/02 12:24:10:724  ACTION: Write PRB FPGA: Address=0x3066 Data=0x36
2013/07/02 12:24:10:724  ACTION: Write PRB FPGA: Address=0x3068 Data=0x21
2013/07/02 12:24:10:739  ACTION: Write PRB FPGA: Address=0x306A Data=0x31
2013/07/02 12:24:10:739  ACTION: Calibrate CC1020
2013/07/02 12:24:10:833  INFO:   CC1020 calibration passed
2013/07/02 12:24:11:130  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 12:24:11:130  ACTION: Read C1020: Address 0x04 Data=0x36
2013/07/02 12:24:11:130  ACTION: Read C1020: Address 0x05 Data=0x16
2013/07/02 12:24:11:130  ACTION: Read C1020: Address 0x06 Data=0x87
2013/07/02 12:24:11:130  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 12:24:11:130  ACTION: Read C1020: Address 0x08 Data=0x36
2013/07/02 12:24:11:145  ACTION: Read C1020: Address 0x09 Data=0x21
2013/07/02 12:24:11:145  ACTION: Read C1020: Address 0x0A Data=0x31
2013/07/02 12:24:11:145  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 12:24:11:145  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 12:24:11:145  ACTION: Read C1020: Address 0x45 Data=0x5C
2013/07/02 12:24:11:145  ACTION: Read C1020: Address 0x46 Data=0x67
2013/07/02 12:24:11:145  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 12:24:11:145  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 12:24:11:161  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/02 12:24:11:161  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/02 12:24:11:161  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 12:24:11:161  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/02 12:24:11:161  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/02 12:24:11:161  ACTION: Calibrate CC1020
2013/07/02 12:24:11:239  INFO:   CC1020 calibration passed
2013/07/02 12:24:11:552  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 12:24:11:552  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 12:24:11:552  ACTION: Read C1020: Address 0x05 Data=0xF0
