2013/07/02 16:44:44:597  INFO:   Loaded Symbol File C:\ISV System\Config\FirmwareSymbols\build33136.sym for firmware Build #33136
2013/07/02 16:44:44:675  INFO:   CommunicationSystemLog properties: .\CommunicationSystem.logger.properties
2013/07/02 16:44:44:675  INFO:   CommunicationSystemLog log       : .\logs\prbCalTxScriptLog 2013.07.02 16.44.44_CommunicationSystem.Log
2013/07/02 16:44:52:097  INFO:   Setting the event sink for ScriptEngineProcedure
2013/07/02 16:44:52:097  INFO:   Program parameters checks are enabled
2013/07/02 16:44:52:112  INFO:   ********************************************************************************
2013/07/02 16:44:52:112  INFO:   Starting ScriptEngineProcedure, Assembly  version 
2013/07/02 16:44:52:112  INFO:   Config: ICD (NCommunicationSystem ver: nCommunicationSystem, Version=1.8.2.1, Culture=neutral, PublicKeyToken=56b5378c99c0bcfd; FTDI Driver ver: 2.08.28.0; PRB FPGA ver: 18)
2013/07/02 16:44:52:112  INFO:   Setting the radio board transmit power to level 0x7.
2013/07/02 16:44:52:112  INFO:   Radio board power level set to 7.
2013/07/02 16:44:52:128  INFO:   ECG Timeout Interval set to 10 seconds.
2013/07/02 16:44:52:128  STATE:  Changing state to ScriptExecStateMachine.WaitForNextCmdState, ID[1]
2013/07/02 16:44:52:128  INFO:   FwDvtSystem Started the event processing thread
2013/07/02 16:44:52:175  ACTION: Read PRB FPGA: Address=0x3000 Data=0x12
2013/07/02 16:44:57:315  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 16:44:57:315  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 16:44:57:315  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 16:44:57:315  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 16:44:57:315  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 16:44:57:315  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 16:44:57:315  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 16:44:57:315  ACTION: Write PRB FPGA: Address=0x1008 Data=0x10
2013/07/02 16:44:57:722  ACTION: Read PRB FPGA: Address=0x1020 Data=0x00
2013/07/02 16:44:57:722  ACTION: Read PRB FPGA: Address=0x1026 Data=0x00
2013/07/02 16:44:57:722  ACTION: Read PRB FPGA: Address=0x1022 Data=0x1C
2013/07/02 16:44:57:737  ACTION: Read PRB FPGA: Address=0x1024 Data=0x1F
2013/07/02 16:44:57:737  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 16:44:57:737  ACTION: Read C1020: Address 0x05 Data=0xD8
2013/07/02 16:44:57:737  ACTION: Read C1020: Address 0x06 Data=0x15
2013/07/02 16:44:57:753  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 16:44:57:753  ACTION: Read C1020: Address 0x09 Data=0xE2
2013/07/02 16:44:57:753  ACTION: Read C1020: Address 0x0A Data=0xBF
2013/07/02 16:44:57:769  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/02 16:44:57:847  ACTION: Read C1020: Address 0x10 Data=0x22
2013/07/02 16:44:57:940  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/02 16:44:57:940  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/02 16:44:57:940  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/02 16:44:57:940  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 16:44:57:940  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/02 16:44:57:940  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/02 16:44:57:956  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/02 16:44:57:956  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/02 16:44:57:956  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 16:44:57:956  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/02 16:44:57:972  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 16:44:58:050  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 16:44:58:128  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 16:44:58:222  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/07/02 16:45:01:612  ACTION: Write C1020: Address=0x0E Data=0xD9
2013/07/02 16:45:01:690  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 16:45:01:769  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/07/02 16:45:05:190  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 16:45:05:269  ACTION: Write C1020: Address=0x0D Data=0x54
2013/07/02 16:45:05:347  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/07/02 16:45:05:440  ACTION: Read C1020: Address 0x0D Data=0x54
2013/07/02 16:45:05:519  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/07/02 16:45:24:487  ACTION: Write C1020: Address=0x0E Data=0x59
2013/07/02 16:45:24:581  ACTION: Read C1020: Address 0x0D Data=0x54
2013/07/02 16:45:24:659  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 16:45:26:159  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 16:45:26:159  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/02 16:45:26:175  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/02 16:45:26:175  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 16:45:26:175  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/02 16:45:26:175  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/02 16:45:26:175  ACTION: Write PRB FPGA: Address=0x305E Data=0x35
2013/07/02 16:45:26:175  ACTION: Write PRB FPGA: Address=0x3060 Data=0xF0
2013/07/02 16:45:26:175  ACTION: Write PRB FPGA: Address=0x3062 Data=0x21
2013/07/02 16:45:26:175  ACTION: Write PRB FPGA: Address=0x3066 Data=0x35
2013/07/02 16:45:26:175  ACTION: Write PRB FPGA: Address=0x3068 Data=0xFA
2013/07/02 16:45:26:190  ACTION: Write PRB FPGA: Address=0x306A Data=0xCB
2013/07/02 16:45:26:190  ACTION: Calibrate CC1020
2013/07/02 16:45:26:269  INFO:   CC1020 calibration passed
2013/07/02 16:45:26:581  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 16:45:26:581  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 16:45:26:581  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 16:45:26:581  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 16:45:26:581  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 16:45:26:581  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 16:45:26:581  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 16:45:26:581  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 16:45:26:597  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 16:45:26:597  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 16:45:26:597  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 16:45:26:597  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 16:45:26:597  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 16:45:26:597  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 16:45:26:597  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/02 16:45:26:597  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/02 16:45:26:597  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 16:45:26:597  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/02 16:45:26:597  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/02 16:45:26:597  ACTION: Calibrate CC1020
2013/07/02 16:45:26:690  INFO:   CC1020 calibration passed
2013/07/02 16:45:26:987  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 16:45:26:987  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 16:45:26:987  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 16:45:27:003  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 16:45:27:003  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 16:45:27:003  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 16:45:27:003  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 16:45:27:003  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 16:45:27:003  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 16:45:27:003  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 16:45:27:003  ACTION: Read C1020: Address 0x45 Data=0x6F
2013/07/02 16:45:27:019  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 16:45:27:019  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 16:45:27:019  ACTION: Write PRB FPGA: Address=0x1008 Data=0x10
2013/07/02 16:45:27:409  ACTION: Read PRB FPGA: Address=0x1020 Data=0x00
2013/07/02 16:45:27:425  ACTION: Read PRB FPGA: Address=0x1026 Data=0x00
2013/07/02 16:45:27:425  ACTION: Read PRB FPGA: Address=0x1022 Data=0x1F
2013/07/02 16:45:27:425  ACTION: Read PRB FPGA: Address=0x1024 Data=0x1F
2013/07/02 16:45:27:425  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 16:45:27:425  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 16:45:27:425  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 16:45:27:425  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 16:45:27:425  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 16:45:27:425  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 16:45:27:425  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/02 16:45:27:519  ACTION: Read C1020: Address 0x10 Data=0x22
2013/07/02 16:45:27:597  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/02 16:45:27:597  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/02 16:45:27:597  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/02 16:45:27:597  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 16:45:27:597  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/02 16:45:27:597  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/02 16:45:27:612  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/02 16:45:27:612  ACTION: Read C1020: Address 0x42 Data=0x12
2013/07/02 16:45:27:612  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/02 16:45:27:612  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/02 16:45:27:612  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 16:45:27:706  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 16:45:27:784  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 16:45:27:862  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/07/02 16:45:31:190  ACTION: Write C1020: Address=0x0E Data=0xD9
2013/07/02 16:45:31:269  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 16:45:31:347  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/07/02 16:45:34:644  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 16:45:34:722  ACTION: Write C1020: Address=0x0D Data=0x54
2013/07/02 16:45:34:800  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/07/02 16:45:34:878  ACTION: Read C1020: Address 0x0D Data=0x54
2013/07/02 16:45:34:972  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/07/02 16:45:53:925  ACTION: Write C1020: Address=0x0E Data=0x59
2013/07/02 16:45:54:003  ACTION: Read C1020: Address 0x0D Data=0x54
2013/07/02 16:45:54:081  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 16:45:55:597  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 16:45:55:597  ACTION: Write PRB FPGA: Address=0x3026 Data=0xCC
2013/07/02 16:45:55:597  ACTION: Write PRB FPGA: Address=0x3028 Data=0xD3
2013/07/02 16:45:55:597  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 16:45:55:597  ACTION: Write PRB FPGA: Address=0x302E Data=0xD7
2013/07/02 16:45:55:597  ACTION: Write PRB FPGA: Address=0x3030 Data=0x7F
2013/07/02 16:45:55:597  ACTION: Write PRB FPGA: Address=0x305E Data=0x35
2013/07/02 16:45:55:612  ACTION: Write PRB FPGA: Address=0x3060 Data=0xCC
2013/07/02 16:45:55:612  ACTION: Write PRB FPGA: Address=0x3062 Data=0xD3
2013/07/02 16:45:55:612  ACTION: Write PRB FPGA: Address=0x3066 Data=0x35
2013/07/02 16:45:55:612  ACTION: Write PRB FPGA: Address=0x3068 Data=0xD7
2013/07/02 16:45:55:612  ACTION: Write PRB FPGA: Address=0x306A Data=0x7F
2013/07/02 16:45:55:612  ACTION: Calibrate CC1020
2013/07/02 16:45:55:706  INFO:   CC1020 calibration passed
2013/07/02 16:45:56:003  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 16:45:56:019  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 16:45:56:019  ACTION: Read C1020: Address 0x05 Data=0xCC
2013/07/02 16:45:56:019  ACTION: Read C1020: Address 0x06 Data=0xD3
2013/07/02 16:45:56:019  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 16:45:56:019  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 16:45:56:019  ACTION: Read C1020: Address 0x09 Data=0xD7
2013/07/02 16:45:56:019  ACTION: Read C1020: Address 0x0A Data=0x7F
2013/07/02 16:45:56:019  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 16:45:56:034  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 16:45:56:034  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 16:45:56:034  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 16:45:56:034  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 16:45:56:034  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 16:45:56:034  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/02 16:45:56:034  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/02 16:45:56:034  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 16:45:56:034  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/02 16:45:56:034  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/02 16:45:56:034  ACTION: Calibrate CC1020
2013/07/02 16:45:56:128  INFO:   CC1020 calibration passed
2013/07/02 16:45:56:440  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 16:45:56:440  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 16:45:56:440  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 16:45:56:440  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 16:45:56:440  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 16:45:56:440  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 16:45:56:440  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 16:45:56:440  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 16:45:56:440  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 16:45:56:456  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 16:45:56:456  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 16:45:56:456  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 16:45:56:456  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 16:45:56:456  ACTION: Write PRB FPGA: Address=0x1008 Data=0x10
2013/07/02 16:45:56:862  ACTION: Read PRB FPGA: Address=0x1020 Data=0x00
2013/07/02 16:45:56:862  ACTION: Read PRB FPGA: Address=0x1026 Data=0x00
2013/07/02 16:45:56:862  ACTION: Read PRB FPGA: Address=0x1022 Data=0x1F
2013/07/02 16:45:56:862  ACTION: Read PRB FPGA: Address=0x1024 Data=0x1F
2013/07/02 16:45:56:862  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 16:45:56:862  ACTION: Read C1020: Address 0x05 Data=0xCC
2013/07/02 16:45:56:862  ACTION: Read C1020: Address 0x06 Data=0xD3
2013/07/02 16:45:56:878  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 16:45:56:878  ACTION: Read C1020: Address 0x09 Data=0xD7
2013/07/02 16:45:56:878  ACTION: Read C1020: Address 0x0A Data=0x7F
2013/07/02 16:45:56:878  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/02 16:45:56:956  ACTION: Read C1020: Address 0x10 Data=0x22
2013/07/02 16:45:57:034  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/02 16:45:57:050  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/02 16:45:57:050  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 16:45:57:050  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 16:45:57:050  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/02 16:45:57:050  ACTION: Read C1020: Address 0x42 Data=0x13
2013/07/02 16:45:57:050  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/02 16:45:57:050  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/02 16:45:57:050  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 16:45:57:065  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/02 16:45:57:065  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 16:45:57:144  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 16:45:57:222  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 16:45:57:300  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/07/02 16:46:00:565  ACTION: Write C1020: Address=0x0E Data=0xD9
2013/07/02 16:46:00:644  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 16:46:00:722  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/07/02 16:46:04:019  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 16:46:04:097  ACTION: Write C1020: Address=0x0D Data=0x54
2013/07/02 16:46:04:175  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/07/02 16:46:04:253  ACTION: Read C1020: Address 0x0D Data=0x54
2013/07/02 16:46:04:347  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/07/02 16:46:23:284  ACTION: Write C1020: Address=0x0E Data=0x59
2013/07/02 16:46:23:378  ACTION: Read C1020: Address 0x0D Data=0x54
2013/07/02 16:46:23:456  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 16:46:24:956  ACTION: Write PRB FPGA: Address=0x3024 Data=0x36
2013/07/02 16:46:24:956  ACTION: Write PRB FPGA: Address=0x3026 Data=0x16
2013/07/02 16:46:24:972  ACTION: Write PRB FPGA: Address=0x3028 Data=0x87
2013/07/02 16:46:24:972  ACTION: Write PRB FPGA: Address=0x302C Data=0x36
2013/07/02 16:46:24:972  ACTION: Write PRB FPGA: Address=0x302E Data=0x21
2013/07/02 16:46:24:972  ACTION: Write PRB FPGA: Address=0x3030 Data=0x31
2013/07/02 16:46:24:972  ACTION: Write PRB FPGA: Address=0x305E Data=0x36
2013/07/02 16:46:24:972  ACTION: Write PRB FPGA: Address=0x3060 Data=0x16
2013/07/02 16:46:24:972  ACTION: Write PRB FPGA: Address=0x3062 Data=0x87
2013/07/02 16:46:24:972  ACTION: Write PRB FPGA: Address=0x3066 Data=0x36
2013/07/02 16:46:24:987  ACTION: Write PRB FPGA: Address=0x3068 Data=0x21
2013/07/02 16:46:24:987  ACTION: Write PRB FPGA: Address=0x306A Data=0x31
2013/07/02 16:46:24:987  ACTION: Calibrate CC1020
2013/07/02 16:46:25:081  INFO:   CC1020 calibration passed
2013/07/02 16:46:25:378  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 16:46:25:378  ACTION: Read C1020: Address 0x04 Data=0x36
2013/07/02 16:46:25:378  ACTION: Read C1020: Address 0x05 Data=0x16
2013/07/02 16:46:25:378  ACTION: Read C1020: Address 0x06 Data=0x87
2013/07/02 16:46:25:394  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 16:46:25:394  ACTION: Read C1020: Address 0x08 Data=0x36
2013/07/02 16:46:25:394  ACTION: Read C1020: Address 0x09 Data=0x21
2013/07/02 16:46:25:394  ACTION: Read C1020: Address 0x0A Data=0x31
2013/07/02 16:46:25:394  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 16:46:25:394  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 16:46:25:394  ACTION: Read C1020: Address 0x45 Data=0x5C
2013/07/02 16:46:25:394  ACTION: Read C1020: Address 0x46 Data=0x67
2013/07/02 16:46:25:409  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 16:46:25:409  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 16:46:25:409  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/02 16:46:25:409  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/02 16:46:25:409  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
