2013/07/02 18:00:51:013  INFO:   Loaded Symbol File C:\ISV System\Config\FirmwareSymbols\build33136.sym for firmware Build #33136
2013/07/02 18:00:51:075  INFO:   CommunicationSystemLog properties: .\CommunicationSystem.logger.properties
2013/07/02 18:00:51:075  INFO:   CommunicationSystemLog log       : .\logs\prbCalTxScriptLog 2013.07.02 18.00.50_CommunicationSystem.Log
2013/07/02 18:00:58:763  INFO:   Setting the event sink for ScriptEngineProcedure
2013/07/02 18:00:58:763  INFO:   Program parameters checks are enabled
2013/07/02 18:00:58:778  INFO:   ********************************************************************************
2013/07/02 18:00:58:778  INFO:   Starting ScriptEngineProcedure, Assembly  version 
2013/07/02 18:00:58:778  INFO:   Config: ICD (NCommunicationSystem ver: nCommunicationSystem, Version=1.8.2.1, Culture=neutral, PublicKeyToken=56b5378c99c0bcfd; FTDI Driver ver: 2.08.28.0; PRB FPGA ver: 18)
2013/07/02 18:00:58:778  INFO:   Setting the radio board transmit power to level 0x7.
2013/07/02 18:00:58:794  INFO:   Radio board power level set to 7.
2013/07/02 18:00:58:794  INFO:   ECG Timeout Interval set to 10 seconds.
2013/07/02 18:00:58:794  STATE:  Changing state to ScriptExecStateMachine.WaitForNextCmdState, ID[1]
2013/07/02 18:00:58:794  INFO:   FwDvtSystem Started the event processing thread
2013/07/02 18:00:58:872  ACTION: Read PRB FPGA: Address=0x3000 Data=0x12
2013/07/02 18:01:03:716  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 18:01:03:732  ACTION: Write PRB FPGA: Address=0x302E Data=0xE2
2013/07/02 18:01:03:732  ACTION: Write PRB FPGA: Address=0x3030 Data=0xBF
2013/07/02 18:01:03:732  ACTION: Write PRB FPGA: Address=0x305E Data=0x35
2013/07/02 18:01:03:732  ACTION: Write PRB FPGA: Address=0x3060 Data=0xD8
2013/07/02 18:01:03:732  ACTION: Write PRB FPGA: Address=0x3062 Data=0x15
2013/07/02 18:01:03:732  ACTION: Write PRB FPGA: Address=0x3066 Data=0x35
2013/07/02 18:01:03:732  ACTION: Write PRB FPGA: Address=0x3068 Data=0xE2
2013/07/02 18:01:03:732  ACTION: Write PRB FPGA: Address=0x306A Data=0xBF
2013/07/02 18:01:03:732  ACTION: Calibrate CC1020
2013/07/02 18:01:03:825  INFO:   CC1020 calibration passed
2013/07/02 18:01:04:122  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 18:01:04:122  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 18:01:04:122  ACTION: Read C1020: Address 0x05 Data=0xD8
2013/07/02 18:01:04:122  ACTION: Read C1020: Address 0x06 Data=0x15
2013/07/02 18:01:04:122  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 18:01:04:138  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 18:01:04:138  ACTION: Read C1020: Address 0x09 Data=0xE2
2013/07/02 18:01:04:138  ACTION: Read C1020: Address 0x0A Data=0xBF
2013/07/02 18:01:04:138  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 18:01:04:138  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 18:01:04:138  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 18:01:04:138  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 18:01:04:138  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 18:01:04:153  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 18:01:04:153  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/02 18:01:04:153  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/02 18:01:04:153  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 18:01:04:153  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/02 18:01:04:153  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/02 18:01:04:153  ACTION: Calibrate CC1020
2013/07/02 18:01:04:247  INFO:   CC1020 calibration passed
2013/07/02 18:01:04:544  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 18:01:04:560  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 18:01:04:560  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 18:01:04:560  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 18:01:04:560  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 18:01:04:560  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 18:01:04:560  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 18:01:04:560  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 18:01:04:560  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 18:01:04:575  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 18:01:04:575  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 18:01:04:575  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 18:01:04:575  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 18:01:04:575  ACTION: Write PRB FPGA: Address=0x1008 Data=0x10
2013/07/02 18:01:04:982  ACTION: Read PRB FPGA: Address=0x1020 Data=0x00
2013/07/02 18:01:04:982  ACTION: Read PRB FPGA: Address=0x1026 Data=0x00
2013/07/02 18:01:04:982  ACTION: Read PRB FPGA: Address=0x1022 Data=0x1C
2013/07/02 18:01:04:982  ACTION: Read PRB FPGA: Address=0x1024 Data=0x1F
2013/07/02 18:01:04:982  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 18:01:04:982  ACTION: Read C1020: Address 0x05 Data=0xD8
2013/07/02 18:01:04:997  ACTION: Read C1020: Address 0x06 Data=0x15
2013/07/02 18:01:05:013  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 18:01:05:013  ACTION: Read C1020: Address 0x09 Data=0xE2
2013/07/02 18:01:05:013  ACTION: Read C1020: Address 0x0A Data=0xBF
2013/07/02 18:01:05:013  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/02 18:01:05:107  ACTION: Read C1020: Address 0x10 Data=0x22
2013/07/02 18:01:05:216  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 18:01:05:216  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 18:01:05:232  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/02 18:01:05:232  ACTION: Read C1020: Address 0x42 Data=0x14
2013/07/02 18:01:05:232  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/02 18:01:05:232  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/02 18:01:05:232  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/02 18:01:05:232  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/02 18:01:05:232  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/02 18:01:05:232  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 18:01:05:247  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 18:01:05:341  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 18:01:05:419  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 18:01:05:497  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/07/02 18:01:08:903  ACTION: Write C1020: Address=0x0E Data=0xD9
2013/07/02 18:01:08:982  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 18:01:09:075  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/07/02 18:01:12:466  ACTION: Write C1020: Address=0x0E Data=0x59
2013/07/02 18:01:12:544  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 18:01:12:638  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 18:01:13:138  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 18:01:14:216  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 18:01:14:216  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/02 18:01:14:216  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/02 18:01:14:216  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 18:01:14:216  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/02 18:01:14:232  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/02 18:01:14:232  ACTION: Write PRB FPGA: Address=0x305E Data=0x35
2013/07/02 18:01:14:232  ACTION: Write PRB FPGA: Address=0x3060 Data=0xF0
2013/07/02 18:01:14:232  ACTION: Write PRB FPGA: Address=0x3062 Data=0x21
2013/07/02 18:01:14:232  ACTION: Write PRB FPGA: Address=0x3066 Data=0x35
2013/07/02 18:01:14:232  ACTION: Write PRB FPGA: Address=0x3068 Data=0xFA
2013/07/02 18:01:14:232  ACTION: Write PRB FPGA: Address=0x306A Data=0xCB
2013/07/02 18:01:14:247  ACTION: Calibrate CC1020
2013/07/02 18:01:14:325  INFO:   CC1020 calibration passed
2013/07/02 18:01:14:638  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 18:01:14:638  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 18:01:14:638  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 18:01:14:638  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 18:01:14:638  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 18:01:14:638  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 18:01:14:638  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 18:01:14:653  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 18:01:14:653  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 18:01:14:653  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 18:01:14:653  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 18:01:14:653  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 18:01:14:653  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 18:01:14:653  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 18:01:14:653  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/02 18:01:14:653  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/02 18:01:14:653  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 18:01:14:653  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/02 18:01:14:669  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/02 18:01:14:669  ACTION: Calibrate CC1020
2013/07/02 18:01:14:747  INFO:   CC1020 calibration passed
2013/07/02 18:01:15:060  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 18:01:15:060  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 18:01:15:060  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 18:01:15:060  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 18:01:15:060  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 18:01:15:060  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 18:01:15:060  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 18:01:15:075  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 18:01:15:075  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 18:01:15:075  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 18:01:15:075  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 18:01:15:075  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 18:01:15:075  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 18:01:15:075  ACTION: Write PRB FPGA: Address=0x1008 Data=0x10
2013/07/02 18:01:15:482  ACTION: Read PRB FPGA: Address=0x1020 Data=0x00
2013/07/02 18:01:15:482  ACTION: Read PRB FPGA: Address=0x1026 Data=0x00
2013/07/02 18:01:15:482  ACTION: Read PRB FPGA: Address=0x1022 Data=0x1F
2013/07/02 18:01:15:482  ACTION: Read PRB FPGA: Address=0x1024 Data=0x1F
2013/07/02 18:01:15:482  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 18:01:15:497  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 18:01:15:497  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 18:01:15:497  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 18:01:15:497  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 18:01:15:497  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 18:01:15:497  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/02 18:01:15:575  ACTION: Read C1020: Address 0x10 Data=0x22
2013/07/02 18:01:15:653  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/02 18:01:15:669  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/02 18:01:15:669  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/02 18:01:15:669  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 18:01:15:669  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/02 18:01:15:669  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/02 18:01:15:669  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/02 18:01:15:669  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 18:01:15:669  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/02 18:01:15:685  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/02 18:01:15:685  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 18:01:15:763  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 18:01:15:841  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 18:01:15:919  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/07/02 18:01:19:278  ACTION: Write C1020: Address=0x0E Data=0xD9
2013/07/02 18:01:19:357  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 18:01:19:435  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/07/02 18:01:22:763  ACTION: Write C1020: Address=0x0E Data=0x59
2013/07/02 18:01:22:857  ACTION: Read C1020: Address 0x0D Data=0x50
2013/07/02 18:01:22:935  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 18:01:23:435  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 18:01:23:513  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/07/02 18:01:23:513  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/07/02 18:01:23:513  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/07/02 18:01:23:513  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/07/02 18:01:23:528  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/07/02 18:01:23:528  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/07/02 18:01:23:528  ACTION: Write PRB FPGA: Address=0x305E Data=0x35
2013/07/02 18:01:23:528  ACTION: Write PRB FPGA: Address=0x3060 Data=0xD8
2013/07/02 18:01:23:528  ACTION: Write PRB FPGA: Address=0x3062 Data=0x15
2013/07/02 18:01:23:528  ACTION: Write PRB FPGA: Address=0x3066 Data=0x35
2013/07/02 18:01:23:528  ACTION: Write PRB FPGA: Address=0x3068 Data=0xE2
2013/07/02 18:01:23:528  ACTION: Write PRB FPGA: Address=0x306A Data=0xBF
2013/07/02 18:01:23:528  ACTION: Calibrate CC1020
2013/07/02 18:01:23:622  INFO:   CC1020 calibration passed
2013/07/02 18:01:23:919  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/07/02 18:01:23:919  ACTION: Read C1020: Address 0x04 Data=0x35
2013/07/02 18:01:23:919  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/07/02 18:01:23:919  ACTION: Read C1020: Address 0x06 Data=0x21
2013/07/02 18:01:23:919  ACTION: Read C1020: Address 0x07 Data=0x38
2013/07/02 18:01:23:935  ACTION: Read C1020: Address 0x08 Data=0x35
2013/07/02 18:01:23:935  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/07/02 18:01:23:935  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/07/02 18:01:23:935  ACTION: Read C1020: Address 0x0B Data=0x38
2013/07/02 18:01:23:935  ACTION: Read C1020: Address 0x1D Data=0x00
2013/07/02 18:01:23:935  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/07/02 18:01:23:935  ACTION: Read C1020: Address 0x46 Data=0x66
2013/07/02 18:01:23:935  ACTION: Read C1020: Address 0x47 Data=0x44
2013/07/02 18:01:23:950  ACTION: Write PRB FPGA: Address=0x1008 Data=0x10
2013/07/02 18:01:24:950  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/02 18:01:25:028  ACTION: Write C1020: Address=0x0D Data=0x54
2013/07/02 18:01:25:107  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/07/02 18:01:25:185  ACTION: Read C1020: Address 0x0D Data=0x54
2013/07/02 18:01:25:278  ACTION: Read C1020: Address 0x0E Data=0x59
2013/07/02 18:01:44:763  EVENT:  SCRIPT-EXEC:EXIT - TES.Dvt.ScriptExecStateMachine, ID[8]
2013/07/02 18:01:44:763  INFO:   Terminating ScriptEngineProcedure
2013/07/02 18:01:44:763  EVENT:  Terminate Dispatch, ID[15]
2013/07/02 18:01:44:763  EVENT:  TES.Dvt.ScriptExecStateMachine.DoneEvent, ID[6]
2013/07/02 18:01:44:763  STATE:  Changing state to ScriptExecStateMachine.IdleState, ID[6]
2013/07/02 18:01:44:778  INFO:   ScriptEngineProcedure Completed
2013/07/02 18:01:44:778  INFO:   Testcase Summary:
2013/07/02 18:01:44:778  RESULT: Test Procedure ScriptEngineProcedure (FAILED)
2013/07/02 18:01:44:778  INFO:   Procedure Runtime = 00:00:46
2013/07/02 18:01:44:778  INFO:   The event dispatch thread ScriptEngineProcedure exited.
