2013/07/01 12:21:53:953  INFO:   Loaded Symbol File C:\ISV System\Config\FirmwareSymbols\build33136.sym for firmware Build #33136
2013/07/01 12:21:54:375  INFO:   CommunicationSystemLog properties: .\CommunicationSystem.logger.properties
2013/07/01 12:21:54:375  INFO:   CommunicationSystemLog log       : .\logs\prbRssiScriptLog 2013.07.01 12.21.53_CommunicationSystem.Log
2013/07/01 12:22:01:875  INFO:   Setting the event sink for ScriptEngineProcedure
2013/07/01 12:22:01:875  INFO:   Program parameters checks are enabled
2013/07/01 12:22:01:921  INFO:   ********************************************************************************
2013/07/01 12:22:01:921  INFO:   Starting ScriptEngineProcedure, Assembly  version 
2013/07/01 12:22:01:937  INFO:   Config: ICD (NCommunicationSystem ver: nCommunicationSystem, Version=1.8.2.1, Culture=neutral, PublicKeyToken=56b5378c99c0bcfd; FTDI Driver ver: 2.08.28.0; PRB FPGA ver: 18)
2013/07/01 12:22:01:937  INFO:   Setting the radio board transmit power to level 0x7.
2013/07/01 12:22:01:937  INFO:   Radio board power level set to 7.
2013/07/01 12:22:01:937  INFO:   ECG Timeout Interval set to 10 seconds.
2013/07/01 12:22:01:953  STATE:  Changing state to ScriptExecStateMachine.WaitForNextCmdState, ID[1]
2013/07/01 12:22:01:953  INFO:   FwDvtSystem Started the event processing thread
2013/07/01 12:22:01:984  ACTION: Read PRB FPGA: Address=0x3000 Data=0x12
2013/07/01 12:22:04:453  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:04:453  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:04:468  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:04:468  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:22:04:468  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:04:468  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:04:468  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:04:468  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:04:468  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:22:04:468  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:04:484  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:04:484  ACTION: Read C1020: Address 0x42 Data=0x14
2013/07/01 12:22:04:484  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:04:484  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:22:04:484  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:22:04:484  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:04:484  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/01 12:22:04:484  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:22:04:500  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:04:500  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:22:04:500  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:04:500  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:04:500  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:04:500  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:04:500  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:22:04:500  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/01 12:22:04:515  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:04:515  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:04:515  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:22:04:515  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:04:531  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:22:06:609  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:22:06:687  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:06:687  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:22:06:687  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:06:703  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:06:703  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:06:703  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:22:06:703  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:22:06:703  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:06:703  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:22:06:703  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:06:703  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:06:718  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:22:06:718  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:22:06:718  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:06:718  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:06:718  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:06:718  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:06:718  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:06:718  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:06:734  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:06:734  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:06:734  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:06:734  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:06:734  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:06:734  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:06:734  ACTION: Read C1020: Address 0x42 Data=0x13
2013/07/01 12:22:06:734  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:22:06:750  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:06:750  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:06:750  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:22:06:750  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:06:750  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:06:750  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:22:06:765  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:06:765  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:06:765  ACTION: Read C1020: Address 0x42 Data=0x1F
2013/07/01 12:22:06:765  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:22:06:765  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:22:06:765  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:06:765  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:06:765  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:22:08:859  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:22:08:937  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:08:937  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:08:937  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:08:937  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:08:937  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:08:937  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:08:953  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:08:953  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:08:953  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/01 12:22:08:953  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:08:953  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:08:953  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:08:968  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:08:968  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:08:968  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:08:968  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:08:968  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:08:968  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:08:968  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:08:968  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:22:08:984  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:08:984  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/01 12:22:08:984  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:08:984  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:08:984  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:08:984  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:22:08:984  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:08:984  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:09:000  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:22:09:000  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:22:09:000  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:22:09:000  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:09:000  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:09:000  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:09:000  ACTION: Read C1020: Address 0x42 Data=0x14
2013/07/01 12:22:09:000  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:09:015  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:09:015  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:09:015  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:09:015  ACTION: Read C1020: Address 0x42 Data=0x14
2013/07/01 12:22:09:015  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:22:11:093  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:22:11:171  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:22:11:187  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:22:11:187  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:22:11:187  ACTION: Read C1020: Address 0x42 Data=0x1D
2013/07/01 12:22:11:187  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:11:187  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:11:187  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/01 12:22:11:187  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:11:187  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:11:203  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:11:203  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:11:203  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:11:203  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:22:11:203  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:11:203  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:22:11:203  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:11:203  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:22:11:218  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:11:218  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:11:218  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:22:11:218  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:22:11:218  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:22:11:218  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:11:218  ACTION: Read C1020: Address 0x42 Data=0x1D
2013/07/01 12:22:11:218  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:11:234  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:11:234  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:11:234  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:11:234  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:11:234  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:22:11:234  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:11:234  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:11:234  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:11:250  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:11:250  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:11:250  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:11:250  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:11:250  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:22:11:250  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:11:250  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:11:250  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:22:13:343  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:22:13:421  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:22:13:421  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:13:421  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:22:13:421  ACTION: Read C1020: Address 0x42 Data=0x1D
2013/07/01 12:22:13:437  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:22:13:437  ACTION: Read C1020: Address 0x42 Data=0x14
2013/07/01 12:22:13:437  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:22:13:437  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:13:437  ACTION: Read C1020: Address 0x42 Data=0x13
2013/07/01 12:22:13:437  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:13:437  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:13:437  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:13:453  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:22:13:453  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:13:453  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:13:453  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:22:13:453  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:13:453  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:13:453  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:13:453  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:13:468  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:13:468  ACTION: Read C1020: Address 0x42 Data=0x14
2013/07/01 12:22:13:468  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:13:468  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:13:468  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:13:468  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:22:13:468  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:13:468  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:13:484  ACTION: Read C1020: Address 0x42 Data=0x10
2013/07/01 12:22:13:484  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:13:484  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/01 12:22:13:484  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:13:484  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:13:484  ACTION: Read C1020: Address 0x42 Data=0x1D
2013/07/01 12:22:13:484  ACTION: Read C1020: Address 0x42 Data=0x1D
2013/07/01 12:22:13:484  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/01 12:22:13:500  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:13:500  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:22:13:500  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:13:500  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:13:500  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:22:15:578  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:22:15:656  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:15:671  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:15:671  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:15:671  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:22:15:671  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:15:671  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:15:671  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:22:15:671  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:15:687  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:15:687  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:15:687  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:15:687  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:22:15:687  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:15:687  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:22:15:687  ACTION: Read C1020: Address 0x42 Data=0x14
2013/07/01 12:22:15:687  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:22:15:703  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:15:703  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:15:703  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:15:703  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:15:703  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:15:703  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:22:15:703  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:15:703  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:15:718  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:15:718  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:15:718  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/01 12:22:15:718  ACTION: Read C1020: Address 0x42 Data=0x1D
2013/07/01 12:22:15:718  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:15:718  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/01 12:22:15:718  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:22:15:718  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:15:734  ACTION: Read C1020: Address 0x42 Data=0x14
2013/07/01 12:22:15:734  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:15:734  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:15:734  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:15:734  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:22:15:734  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:22:15:734  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:15:734  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:22:15:734  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/07/01 12:22:17:828  ACTION: Write C1020: Address=0x00 Data=0x01
2013/07/01 12:22:17:906  ACTION: Read C1020: Address 0x42 Data=0x14
2013/07/01 12:22:17:906  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:22:17:906  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:17:906  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:22:17:906  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:17:906  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:17:906  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:22:17:906  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:17:906  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:22:17:906  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:22:17:921  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:17:921  ACTION: Read C1020: Address 0x42 Data=0x1D
2013/07/01 12:22:17:921  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:17:921  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:17:921  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:17:921  ACTION: Read C1020: Address 0x42 Data=0x16
2013/07/01 12:22:17:921  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:17:921  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:17:921  ACTION: Read C1020: Address 0x42 Data=0x19
2013/07/01 12:22:17:921  ACTION: Read C1020: Address 0x42 Data=0x18
2013/07/01 12:22:17:921  ACTION: Read C1020: Address 0x42 Data=0x15
2013/07/01 12:22:17:921  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:22:17:921  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:17:921  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:17:921  ACTION: Read C1020: Address 0x42 Data=0x1A
2013/07/01 12:22:17:937  ACTION: Read C1020: Address 0x42 Data=0x17
2013/07/01 12:22:17:937  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:17:937  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/07/01 12:22:17:937  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/07/01 12:22:17:937  ACTION: Read C1020: Address 0x42 Data=0x18
