2013/06/30 18:03:35:562  INFO:   Loaded Symbol File C:\ISV System\Config\FirmwareSymbols\build33136.sym for firmware Build #33136
2013/06/30 18:03:35:625  INFO:   CommunicationSystemLog properties: .\CommunicationSystem.logger.properties
2013/06/30 18:03:35:625  INFO:   CommunicationSystemLog log       : .\logs\prbCalRssiTxScriptLog 2013.06.30 18.03.35_CommunicationSystem.Log
2013/06/30 18:03:43:406  INFO:   Setting the event sink for ScriptEngineProcedure
2013/06/30 18:03:43:406  INFO:   Program parameters checks are enabled
2013/06/30 18:03:43:421  INFO:   ********************************************************************************
2013/06/30 18:03:43:421  INFO:   Starting ScriptEngineProcedure, Assembly  version 
2013/06/30 18:03:43:437  INFO:   Config: ICD (NCommunicationSystem ver: nCommunicationSystem, Version=1.8.2.1, Culture=neutral, PublicKeyToken=56b5378c99c0bcfd; FTDI Driver ver: 2.08.28.0; PRB FPGA ver: 18)
2013/06/30 18:03:43:437  INFO:   Setting the radio board transmit power to level 0x7.
2013/06/30 18:03:43:437  INFO:   Radio board power level set to 7.
2013/06/30 18:03:43:437  INFO:   ECG Timeout Interval set to 10 seconds.
2013/06/30 18:03:43:437  STATE:  Changing state to ScriptExecStateMachine.WaitForNextCmdState, ID[1]
2013/06/30 18:03:43:437  INFO:   FwDvtSystem Started the event processing thread
2013/06/30 18:03:43:531  ACTION: Read PRB FPGA: Address=0x3000 Data=0x12
2013/06/30 18:03:43:765  ACTION: Write PRB FPGA: Address=0x302E Data=0xE2
2013/06/30 18:03:43:781  ACTION: Write PRB FPGA: Address=0x3030 Data=0xBF
2013/06/30 18:03:43:781  ACTION: Write PRB FPGA: Address=0x305E Data=0x35
2013/06/30 18:03:43:781  ACTION: Write PRB FPGA: Address=0x3060 Data=0xD8
2013/06/30 18:03:43:781  ACTION: Write PRB FPGA: Address=0x3062 Data=0x15
2013/06/30 18:03:43:781  ACTION: Write PRB FPGA: Address=0x3066 Data=0x35
2013/06/30 18:03:43:781  ACTION: Write PRB FPGA: Address=0x3068 Data=0xE2
2013/06/30 18:03:43:781  ACTION: Write PRB FPGA: Address=0x306A Data=0xBF
2013/06/30 18:03:43:781  ACTION: Calibrate CC1020
2013/06/30 18:03:43:890  INFO:   CC1020 calibration passed
2013/06/30 18:03:44:187  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/06/30 18:03:44:187  ACTION: Read C1020: Address 0x04 Data=0x35
2013/06/30 18:03:44:187  ACTION: Read C1020: Address 0x05 Data=0xD8
2013/06/30 18:03:44:203  ACTION: Read C1020: Address 0x06 Data=0x15
2013/06/30 18:03:44:203  ACTION: Read C1020: Address 0x07 Data=0x38
2013/06/30 18:03:44:203  ACTION: Read C1020: Address 0x08 Data=0x35
2013/06/30 18:03:44:203  ACTION: Read C1020: Address 0x09 Data=0xE2
2013/06/30 18:03:44:203  ACTION: Read C1020: Address 0x0A Data=0xBF
2013/06/30 18:03:44:203  ACTION: Read C1020: Address 0x0B Data=0x38
2013/06/30 18:03:44:203  ACTION: Read C1020: Address 0x1D Data=0x00
2013/06/30 18:03:44:203  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/06/30 18:03:44:218  ACTION: Read C1020: Address 0x46 Data=0x66
2013/06/30 18:03:44:218  ACTION: Read C1020: Address 0x47 Data=0x44
2013/06/30 18:03:44:218  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/06/30 18:03:44:218  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/06/30 18:03:44:218  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/06/30 18:03:44:218  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/06/30 18:03:44:218  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/06/30 18:03:44:218  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/06/30 18:03:44:218  ACTION: Calibrate CC1020
2013/06/30 18:03:44:312  INFO:   CC1020 calibration passed
2013/06/30 18:03:44:609  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/06/30 18:03:44:625  ACTION: Read C1020: Address 0x04 Data=0x35
2013/06/30 18:03:44:625  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/06/30 18:03:44:625  ACTION: Read C1020: Address 0x06 Data=0x21
2013/06/30 18:03:44:625  ACTION: Read C1020: Address 0x07 Data=0x38
2013/06/30 18:03:44:625  ACTION: Read C1020: Address 0x08 Data=0x35
2013/06/30 18:03:44:625  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/06/30 18:03:44:625  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/06/30 18:03:44:625  ACTION: Read C1020: Address 0x0B Data=0x38
2013/06/30 18:03:44:640  ACTION: Read C1020: Address 0x1D Data=0x00
2013/06/30 18:03:44:640  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/06/30 18:03:44:640  ACTION: Read C1020: Address 0x46 Data=0x66
2013/06/30 18:03:44:640  ACTION: Read C1020: Address 0x47 Data=0x44
2013/06/30 18:03:44:640  ACTION: Write PRB FPGA: Address=0x1008 Data=0x10
2013/06/30 18:03:45:046  ACTION: Read PRB FPGA: Address=0x1020 Data=0x00
2013/06/30 18:03:45:046  ACTION: Read PRB FPGA: Address=0x1026 Data=0x00
2013/06/30 18:03:45:046  ACTION: Read PRB FPGA: Address=0x1022 Data=0x25
2013/06/30 18:03:45:046  ACTION: Read PRB FPGA: Address=0x1024 Data=0x25
2013/06/30 18:03:45:046  ACTION: Read C1020: Address 0x04 Data=0x35
2013/06/30 18:03:45:046  ACTION: Read C1020: Address 0x05 Data=0xD8
2013/06/30 18:03:45:062  ACTION: Read C1020: Address 0x06 Data=0x15
2013/06/30 18:03:45:078  ACTION: Read C1020: Address 0x08 Data=0x35
2013/06/30 18:03:45:078  ACTION: Read C1020: Address 0x09 Data=0xE2
2013/06/30 18:03:45:078  ACTION: Read C1020: Address 0x0A Data=0xBF
2013/06/30 18:03:45:093  ACTION: Write C1020: Address=0x00 Data=0x01
2013/06/30 18:03:45:171  ACTION: Read C1020: Address 0x10 Data=0x22
2013/06/30 18:03:45:265  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/06/30 18:03:45:265  ACTION: Read C1020: Address 0x42 Data=0x23
2013/06/30 18:03:45:265  ACTION: Read C1020: Address 0x42 Data=0x21
2013/06/30 18:03:45:265  ACTION: Read C1020: Address 0x42 Data=0x22
2013/06/30 18:03:45:265  ACTION: Read C1020: Address 0x42 Data=0x1E
2013/06/30 18:03:45:281  ACTION: Read C1020: Address 0x42 Data=0x22
2013/06/30 18:03:45:281  ACTION: Read C1020: Address 0x42 Data=0x22
2013/06/30 18:03:45:281  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/06/30 18:03:45:281  ACTION: Read C1020: Address 0x42 Data=0x23
2013/06/30 18:03:45:281  ACTION: Read C1020: Address 0x42 Data=0x23
2013/06/30 18:03:45:296  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/06/30 18:03:45:390  ACTION: Read C1020: Address 0x0D Data=0x50
2013/06/30 18:03:45:468  ACTION: Read C1020: Address 0x0E Data=0x59
2013/06/30 18:03:45:562  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/06/30 18:03:45:562  ACTION: Write C1020: Address=0x0E Data=0xD9
2013/06/30 18:03:45:640  ACTION: Read C1020: Address 0x0D Data=0x50
2013/06/30 18:03:45:718  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/06/30 18:03:46:218  ACTION: Write C1020: Address=0x0D Data=0x54
2013/06/30 18:03:46:312  ACTION: Read C1020: Address 0x0D Data=0x54
2013/06/30 18:03:46:390  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/06/30 18:03:46:890  ACTION: Write C1020: Address=0x0E Data=0x59
2013/06/30 18:03:46:968  ACTION: Read C1020: Address 0x0D Data=0x54
2013/06/30 18:03:47:062  ACTION: Read C1020: Address 0x0E Data=0x59
2013/06/30 18:03:47:562  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/06/30 18:03:47:562  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/06/30 18:03:47:562  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/06/30 18:03:47:562  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/06/30 18:03:47:562  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/06/30 18:03:47:562  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/06/30 18:03:47:562  ACTION: Write PRB FPGA: Address=0x305E Data=0x35
2013/06/30 18:03:47:578  ACTION: Write PRB FPGA: Address=0x3060 Data=0xF0
2013/06/30 18:03:47:578  ACTION: Write PRB FPGA: Address=0x3062 Data=0x21
2013/06/30 18:03:47:578  ACTION: Write PRB FPGA: Address=0x3066 Data=0x35
2013/06/30 18:03:47:578  ACTION: Write PRB FPGA: Address=0x3068 Data=0xFA
2013/06/30 18:03:47:578  ACTION: Write PRB FPGA: Address=0x306A Data=0xCB
2013/06/30 18:03:47:578  ACTION: Calibrate CC1020
2013/06/30 18:03:47:671  INFO:   CC1020 calibration passed
2013/06/30 18:03:47:968  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/06/30 18:03:47:968  ACTION: Read C1020: Address 0x04 Data=0x35
2013/06/30 18:03:47:984  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/06/30 18:03:47:984  ACTION: Read C1020: Address 0x06 Data=0x21
2013/06/30 18:03:47:984  ACTION: Read C1020: Address 0x07 Data=0x38
2013/06/30 18:03:47:984  ACTION: Read C1020: Address 0x08 Data=0x35
2013/06/30 18:03:48:000  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/06/30 18:03:48:000  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/06/30 18:03:48:000  ACTION: Read C1020: Address 0x0B Data=0x38
2013/06/30 18:03:48:000  ACTION: Read C1020: Address 0x1D Data=0x00
2013/06/30 18:03:48:000  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/06/30 18:03:48:015  ACTION: Read C1020: Address 0x46 Data=0x66
2013/06/30 18:03:48:015  ACTION: Read C1020: Address 0x47 Data=0x44
2013/06/30 18:03:48:015  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/06/30 18:03:48:015  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/06/30 18:03:48:015  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/06/30 18:03:48:015  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/06/30 18:03:48:015  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/06/30 18:03:48:015  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/06/30 18:03:48:015  ACTION: Calibrate CC1020
2013/06/30 18:03:48:109  INFO:   CC1020 calibration passed
2013/06/30 18:03:48:406  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/06/30 18:03:48:406  ACTION: Read C1020: Address 0x04 Data=0x35
2013/06/30 18:03:48:406  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/06/30 18:03:48:406  ACTION: Read C1020: Address 0x06 Data=0x21
2013/06/30 18:03:48:421  ACTION: Read C1020: Address 0x07 Data=0x38
2013/06/30 18:03:48:421  ACTION: Read C1020: Address 0x08 Data=0x35
2013/06/30 18:03:48:421  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/06/30 18:03:48:421  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/06/30 18:03:48:421  ACTION: Read C1020: Address 0x0B Data=0x38
2013/06/30 18:03:48:421  ACTION: Read C1020: Address 0x1D Data=0x00
2013/06/30 18:03:48:421  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/06/30 18:03:48:421  ACTION: Read C1020: Address 0x46 Data=0x66
2013/06/30 18:03:48:437  ACTION: Read C1020: Address 0x47 Data=0x44
2013/06/30 18:03:48:437  ACTION: Write PRB FPGA: Address=0x1008 Data=0x10
2013/06/30 18:03:48:828  ACTION: Read PRB FPGA: Address=0x1020 Data=0x00
2013/06/30 18:03:48:843  ACTION: Read PRB FPGA: Address=0x1026 Data=0x00
2013/06/30 18:03:48:843  ACTION: Read PRB FPGA: Address=0x1022 Data=0x25
2013/06/30 18:03:48:843  ACTION: Read PRB FPGA: Address=0x1024 Data=0x28
2013/06/30 18:03:48:843  ACTION: Read C1020: Address 0x04 Data=0x35
2013/06/30 18:03:48:843  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/06/30 18:03:48:843  ACTION: Read C1020: Address 0x06 Data=0x21
2013/06/30 18:03:48:843  ACTION: Read C1020: Address 0x08 Data=0x35
2013/06/30 18:03:48:843  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/06/30 18:03:48:843  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/06/30 18:03:48:843  ACTION: Write C1020: Address=0x00 Data=0x01
2013/06/30 18:03:48:937  ACTION: Read C1020: Address 0x10 Data=0x22
2013/06/30 18:03:49:015  ACTION: Read C1020: Address 0x42 Data=0x25
2013/06/30 18:03:49:015  ACTION: Read C1020: Address 0x42 Data=0x21
2013/06/30 18:03:49:015  ACTION: Read C1020: Address 0x42 Data=0x18
2013/06/30 18:03:49:031  ACTION: Read C1020: Address 0x42 Data=0x22
2013/06/30 18:03:49:031  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/06/30 18:03:49:031  ACTION: Read C1020: Address 0x42 Data=0x1D
2013/06/30 18:03:49:031  ACTION: Read C1020: Address 0x42 Data=0x1C
2013/06/30 18:03:49:031  ACTION: Read C1020: Address 0x42 Data=0x23
2013/06/30 18:03:49:031  ACTION: Read C1020: Address 0x42 Data=0x22
2013/06/30 18:03:49:031  ACTION: Read C1020: Address 0x42 Data=0x21
2013/06/30 18:03:49:046  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/06/30 18:03:49:125  ACTION: Read C1020: Address 0x0D Data=0x50
2013/06/30 18:03:49:203  ACTION: Read C1020: Address 0x0E Data=0x59
2013/06/30 18:03:49:281  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/06/30 18:03:49:281  ACTION: Write C1020: Address=0x0E Data=0xD9
2013/06/30 18:03:49:375  ACTION: Read C1020: Address 0x0D Data=0x50
2013/06/30 18:03:49:453  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/06/30 18:03:49:953  ACTION: Write C1020: Address=0x0D Data=0x54
2013/06/30 18:03:50:031  ACTION: Read C1020: Address 0x0D Data=0x54
2013/06/30 18:03:50:109  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/06/30 18:03:50:609  ACTION: Write C1020: Address=0x0E Data=0x59
2013/06/30 18:03:50:703  ACTION: Read C1020: Address 0x0D Data=0x54
2013/06/30 18:03:50:781  ACTION: Read C1020: Address 0x0E Data=0x59
2013/06/30 18:03:51:281  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/06/30 18:03:51:281  ACTION: Write PRB FPGA: Address=0x3026 Data=0xCC
2013/06/30 18:03:51:281  ACTION: Write PRB FPGA: Address=0x3028 Data=0xD3
2013/06/30 18:03:51:281  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/06/30 18:03:51:296  ACTION: Write PRB FPGA: Address=0x302E Data=0xD7
2013/06/30 18:03:51:296  ACTION: Write PRB FPGA: Address=0x3030 Data=0x7F
2013/06/30 18:03:51:296  ACTION: Write PRB FPGA: Address=0x305E Data=0x35
2013/06/30 18:03:51:296  ACTION: Write PRB FPGA: Address=0x3060 Data=0xCC
2013/06/30 18:03:51:296  ACTION: Write PRB FPGA: Address=0x3062 Data=0xD3
2013/06/30 18:03:51:296  ACTION: Write PRB FPGA: Address=0x3066 Data=0x35
2013/06/30 18:03:51:296  ACTION: Write PRB FPGA: Address=0x3068 Data=0xD7
2013/06/30 18:03:51:296  ACTION: Write PRB FPGA: Address=0x306A Data=0x7F
2013/06/30 18:03:51:312  ACTION: Calibrate CC1020
2013/06/30 18:03:51:390  INFO:   CC1020 calibration passed
2013/06/30 18:03:51:703  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/06/30 18:03:51:703  ACTION: Read C1020: Address 0x04 Data=0x35
2013/06/30 18:03:51:703  ACTION: Read C1020: Address 0x05 Data=0xCC
2013/06/30 18:03:51:703  ACTION: Read C1020: Address 0x06 Data=0xD3
2013/06/30 18:03:51:703  ACTION: Read C1020: Address 0x07 Data=0x38
2013/06/30 18:03:51:703  ACTION: Read C1020: Address 0x08 Data=0x35
2013/06/30 18:03:51:718  ACTION: Read C1020: Address 0x09 Data=0xD7
2013/06/30 18:03:51:718  ACTION: Read C1020: Address 0x0A Data=0x7F
2013/06/30 18:03:51:718  ACTION: Read C1020: Address 0x0B Data=0x38
2013/06/30 18:03:51:718  ACTION: Read C1020: Address 0x1D Data=0x00
2013/06/30 18:03:51:718  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/06/30 18:03:51:718  ACTION: Read C1020: Address 0x46 Data=0x66
2013/06/30 18:03:51:718  ACTION: Read C1020: Address 0x47 Data=0x44
2013/06/30 18:03:51:718  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/06/30 18:03:51:718  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/06/30 18:03:51:734  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/06/30 18:03:51:734  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/06/30 18:03:51:734  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/06/30 18:03:51:734  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/06/30 18:03:51:734  ACTION: Calibrate CC1020
2013/06/30 18:03:51:812  INFO:   CC1020 calibration passed
2013/06/30 18:03:52:125  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/06/30 18:03:52:125  ACTION: Read C1020: Address 0x04 Data=0x35
2013/06/30 18:03:52:125  ACTION: Read C1020: Address 0x05 Data=0xF0
2013/06/30 18:03:52:125  ACTION: Read C1020: Address 0x06 Data=0x21
2013/06/30 18:03:52:125  ACTION: Read C1020: Address 0x07 Data=0x38
2013/06/30 18:03:52:125  ACTION: Read C1020: Address 0x08 Data=0x35
2013/06/30 18:03:52:125  ACTION: Read C1020: Address 0x09 Data=0xFA
2013/06/30 18:03:52:140  ACTION: Read C1020: Address 0x0A Data=0xCB
2013/06/30 18:03:52:140  ACTION: Read C1020: Address 0x0B Data=0x38
2013/06/30 18:03:52:140  ACTION: Read C1020: Address 0x1D Data=0x00
2013/06/30 18:03:52:140  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/06/30 18:03:52:140  ACTION: Read C1020: Address 0x46 Data=0x66
2013/06/30 18:03:52:140  ACTION: Read C1020: Address 0x47 Data=0x44
2013/06/30 18:03:52:140  ACTION: Write PRB FPGA: Address=0x1008 Data=0x10
2013/06/30 18:03:52:546  ACTION: Read PRB FPGA: Address=0x1020 Data=0x01
2013/06/30 18:03:52:546  ACTION: Read PRB FPGA: Address=0x1026 Data=0x01
2013/06/30 18:03:52:546  ACTION: Read PRB FPGA: Address=0x1022 Data=0x27
2013/06/30 18:03:52:546  ACTION: Read PRB FPGA: Address=0x1024 Data=0x26
2013/06/30 18:03:52:562  ACTION: Read C1020: Address 0x04 Data=0x35
2013/06/30 18:03:52:562  ACTION: Read C1020: Address 0x05 Data=0xCC
2013/06/30 18:03:52:562  ACTION: Read C1020: Address 0x06 Data=0xD3
2013/06/30 18:03:52:562  ACTION: Read C1020: Address 0x08 Data=0x35
2013/06/30 18:03:52:562  ACTION: Read C1020: Address 0x09 Data=0xD7
2013/06/30 18:03:52:562  ACTION: Read C1020: Address 0x0A Data=0x7F
2013/06/30 18:03:52:562  ACTION: Write C1020: Address=0x00 Data=0x01
2013/06/30 18:03:52:640  ACTION: Read C1020: Address 0x10 Data=0x22
2013/06/30 18:03:52:734  ACTION: Read C1020: Address 0x42 Data=0x21
2013/06/30 18:03:52:734  ACTION: Read C1020: Address 0x42 Data=0x22
2013/06/30 18:03:52:734  ACTION: Read C1020: Address 0x42 Data=0x21
2013/06/30 18:03:52:734  ACTION: Read C1020: Address 0x42 Data=0x24
2013/06/30 18:03:52:734  ACTION: Read C1020: Address 0x42 Data=0x24
2013/06/30 18:03:52:734  ACTION: Read C1020: Address 0x42 Data=0x22
2013/06/30 18:03:52:734  ACTION: Read C1020: Address 0x42 Data=0x1F
2013/06/30 18:03:52:734  ACTION: Read C1020: Address 0x42 Data=0x1B
2013/06/30 18:03:52:750  ACTION: Read C1020: Address 0x42 Data=0x24
2013/06/30 18:03:52:750  ACTION: Read C1020: Address 0x42 Data=0x20
2013/06/30 18:03:52:750  ACTION: Write C1020: Address=0x00 Data=0x1F
2013/06/30 18:03:52:828  ACTION: Read C1020: Address 0x0D Data=0x50
2013/06/30 18:03:52:906  ACTION: Read C1020: Address 0x0E Data=0x59
2013/06/30 18:03:52:984  ACTION: Write C1020: Address=0x00 Data=0xC1
2013/06/30 18:03:53:000  ACTION: Write C1020: Address=0x0E Data=0xD9
2013/06/30 18:03:53:078  ACTION: Read C1020: Address 0x0D Data=0x50
2013/06/30 18:03:53:156  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/06/30 18:03:53:656  ACTION: Write C1020: Address=0x0D Data=0x54
2013/06/30 18:03:53:734  ACTION: Read C1020: Address 0x0D Data=0x54
2013/06/30 18:03:53:828  ACTION: Read C1020: Address 0x0E Data=0xD9
2013/06/30 18:03:54:328  ACTION: Write C1020: Address=0x0E Data=0x59
2013/06/30 18:03:54:406  ACTION: Read C1020: Address 0x0D Data=0x54
2013/06/30 18:03:54:484  ACTION: Read C1020: Address 0x0E Data=0x59
2013/06/30 18:03:54:984  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/06/30 18:03:54:984  ACTION: Write PRB FPGA: Address=0x3026 Data=0x16
2013/06/30 18:03:54:984  ACTION: Write PRB FPGA: Address=0x3028 Data=0x87
2013/06/30 18:03:54:984  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/06/30 18:03:55:000  ACTION: Write PRB FPGA: Address=0x302E Data=0x21
2013/06/30 18:03:55:000  ACTION: Write PRB FPGA: Address=0x3030 Data=0x31
2013/06/30 18:03:55:000  ACTION: Write PRB FPGA: Address=0x305E Data=0x36
2013/06/30 18:03:55:000  ACTION: Write PRB FPGA: Address=0x3060 Data=0x16
2013/06/30 18:03:55:000  ACTION: Write PRB FPGA: Address=0x3062 Data=0x87
2013/06/30 18:03:55:000  ACTION: Write PRB FPGA: Address=0x3066 Data=0x36
2013/06/30 18:03:55:000  ACTION: Write PRB FPGA: Address=0x3068 Data=0x21
2013/06/30 18:03:55:000  ACTION: Write PRB FPGA: Address=0x306A Data=0x31
2013/06/30 18:03:55:015  ACTION: Calibrate CC1020
2013/06/30 18:03:55:093  INFO:   CC1020 calibration passed
2013/06/30 18:03:55:406  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/06/30 18:03:55:406  ACTION: Read C1020: Address 0x04 Data=0x35
2013/06/30 18:03:55:406  ACTION: Read C1020: Address 0x05 Data=0x16
2013/06/30 18:03:55:406  ACTION: Read C1020: Address 0x06 Data=0x87
2013/06/30 18:03:55:406  ACTION: Read C1020: Address 0x07 Data=0x38
2013/06/30 18:03:55:406  ACTION: Read C1020: Address 0x08 Data=0x35
2013/06/30 18:03:55:421  ACTION: Read C1020: Address 0x09 Data=0x21
2013/06/30 18:03:55:421  ACTION: Read C1020: Address 0x0A Data=0x31
2013/06/30 18:03:55:421  ACTION: Read C1020: Address 0x0B Data=0x38
2013/06/30 18:03:55:421  ACTION: Read C1020: Address 0x1D Data=0x00
2013/06/30 18:03:55:421  ACTION: Read C1020: Address 0x45 Data=0x6C
2013/06/30 18:03:55:421  ACTION: Read C1020: Address 0x46 Data=0x64
2013/06/30 18:03:55:421  ACTION: Read C1020: Address 0x47 Data=0x44
2013/06/30 18:03:55:421  ACTION: Write PRB FPGA: Address=0x3024 Data=0x35
2013/06/30 18:03:55:421  ACTION: Write PRB FPGA: Address=0x3026 Data=0xF0
2013/06/30 18:03:55:421  ACTION: Write PRB FPGA: Address=0x3028 Data=0x21
2013/06/30 18:03:55:437  ACTION: Write PRB FPGA: Address=0x302C Data=0x35
2013/06/30 18:03:55:437  ACTION: Write PRB FPGA: Address=0x302E Data=0xFA
2013/06/30 18:03:55:437  ACTION: Write PRB FPGA: Address=0x3030 Data=0xCB
2013/06/30 18:03:55:437  ACTION: Calibrate CC1020
2013/06/30 18:03:55:515  INFO:   CC1020 calibration passed
2013/06/30 18:03:55:828  ACTION: Read PRB FPGA: Address=0x2012 Data=0x00
2013/06/30 18:03:55:828  ACTION: Read C1020: Address 0x04 Data=0x35
2013/06/30 18:03:55:828  ACTION: Read C1020: Address 0x05 Data=0xF0
